source_bodyId,source_name,source_cell_type,source_class,target_bodyId,target_name,target_cell_type,target_class,roi,ln_synaptic_weight,total_LN_input_for_target,percentage_of_LN_input,true_total_input_for_target,percentage_of_all_inputs
1704347707,lLN2T_c(Tortuous)_R_17043,lLN2T,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),191,2891,6.60671048080249,13356,1.4300688828990715
1667251683,lLN2T_d(Tortuous)_R_16672,lLN2T,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),67,2891,2.3175371843652712,13356,0.5016471997604073
1669924220,lLN2T_d(Tortuous)_R_16699,lLN2T,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),63,2891,2.1791767554479415,13356,0.4716981132075472
1640922516,lLN2T_e(Tortuous)_R_16409,lLN2T,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),26,2891,0.8993427879626428,13356,0.1946690625935909
1699974843,lLN2T_e(Tortuous)_R_16999,lLN2T,ALLN_broad,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),24,2891,0.8301625735039779,13356,0.17969451931716085
2041993364,lLN7_R_20419,lLN7,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),4,2891,0.13836042891732964,13356,0.02994908655286014
1795734228,lLN8_R_17957,lLN8,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),18,2891,0.6226219301279834,13356,0.13477088948787064
1885765762,lLN8_R_18857,lLN8,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),25,2891,0.8647526807333102,13356,0.18718179095537588
1857485083,lLN9_R_18574,lLN9,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),1,2891,0.03459010722933241,13356,0.007487271638215035
1671620613,v2LN30_R_16716,v2LN30,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),11,2891,0.38049117952265654,13356,0.08235998802036539
1730979793,v2LN31_R_17309,v2LN31,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),14,2891,0.48426150121065376,13356,0.10482180293501049
1820721562,v2LN32_R_18207,v2LN32,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),2,2891,0.06918021445866482,13356,0.01497454327643007
5813078133,v2LN33_R_58130,v2LN33,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),1,2891,0.03459010722933241,13356,0.007487271638215035
1759674685,v2LN34a_R_17596,v2LN34A,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),6,2891,0.20754064337599448,13356,0.04492362982929021
1857830017,v2LN34a_R_18578,v2LN34A,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),1,2891,0.03459010722933241,13356,0.007487271638215035
5901198734,v2LN34a_R_59011,v2LN34A,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),4,2891,0.13836042891732964,13356,0.02994908655286014
5813002250,v2LN34b_R_58130,v2LN34B,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),1,2891,0.03459010722933241,13356,0.007487271638215035
1915159759,v2LN34d_R_19151,v2LN34D,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),1,2891,0.03459010722933241,13356,0.007487271638215035
1794080892,v2LN34e_R_17940,v2LN34E,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),1,2891,0.03459010722933241,13356,0.007487271638215035
1668275074,v2LN34f_R_16682,v2LN34F,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),19,2891,0.6572120373573158,13356,0.14225816112608566
1668944259,v2LN35_R_16689,v2LN35,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),26,2891,0.8993427879626428,13356,0.1946690625935909
1733056086,v2LN35_R_17330,v2LN35,ALLN_regional,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),17,2891,0.588031822898651,13356,0.12728361784965558
5813054716,v2LN36_R_58130,v2LN36,ALLN_sparse,5901206553,il3LN6_L_59012,il3LN6,ALLN_broad,AL(R),21,2891,0.7263922518159807,13356,0.15723270440251574
