body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank
1920590638,v2LN3b_R,v2LN3b,v2LN3b,v2LN3,196.0,90.0,106.0,0.08163265306122448,0.012120666778508135,190.0,696.0,0.27298850574712646,27.298850574712645,12.5,0.8029073698444895,0.049943250400452124,20,34,17,1.0,0.4287570145344187,63
1547454812,lLN1_c_R,lLN1_c,lLN1,lLN1,95.0,45.0,50.0,0.05263157894736842,-0.026065162907268173,1443.0,4045.0,0.35673671199011125,35.673671199011125,5.933250927070458,0.759014280830024,0.0002945508100147108,19,47,19,1.0,0.38290380628698795,64
1642623277,lLN1_b_R,lLN1_b,lLN1,lLN1,194.0,92.0,102.0,0.05154639175257732,0.08802439390674684,1658.0,4671.0,0.3549561121815457,35.49561121815457,7.42881609933633,0.7394919003782202,0.17520740533292836,17,48,17,1.0,0.38216341702012596,65
2040270763,v2LN47_R,v2LN47,v2LN47,other v2LN,68.0,30.0,38.0,0.11764705882352941,0.11764705882352941,24.0,90.0,0.26666666666666666,26.666666666666668,24.444444444444443,13.333333333333332,0.11764705882352941,1,2,1,1.0,0.37869127351390597,66
1699974843,lLN2T_e(Tortuous)_R,lLN2T_e,lLN2T,lLN2T,1216.0,579.0,637.0,0.047697368421052634,-0.06448710107425938,2353.0,5860.0,0.40153583617747446,40.153583617747444,4.4027303754266205,0.8729039916901616,-0.05223018891391856,27,46,27,1.0,0.3703162291887935,67
1979569670,lLN11_R,lLN11,lLN11,other lLN,33.0,15.0,18.0,0.09090909090909091,0.14317460317460315,95.0,210.0,0.45238095238095233,45.238095238095234,10.952380952380953,3.7698412698412693,0.08894362342638205,5,12,4,0.66,0.2738608914880702,68
1668275074,v2LN34f_R,v2LN34f,v2LN34f,v2LN34,3.0,0.0,3.0,1.0,1.0,57.0,307.0,0.18566775244299677,18.566775244299677,15.309446254071663,2.3208469055374596,1.0,3,8,1,0.06,0.24362658063278514,69
1671270875,lLN12b_R,lLN12b,lLN12b,other lLN,30.0,14.0,16.0,0.06666666666666667,-0.07142857142857142,366.0,562.0,0.6512455516014235,65.12455516014235,18.505338078291814,2.960207052733743,0.2383241758241758,9,22,8,0.6,0.2362144739221828,70
1640922516,lLN2T_e(Tortuous)_R,lLN2T_e,lLN2T,lLN2T,1123.0,546.0,577.0,0.02760463045414069,-0.10516102256004582,2003.0,5548.0,0.3610310021629416,36.10310021629416,5.100937274693583,0.7681510684317905,-0.06696051823871656,28,47,28,1.0,0.2098752576387777,71
5813055448,vLN29_R,vLN29,vLN29,vLN,3.0,1.0,2.0,0.3333333333333333,0.0,188.0,435.0,0.432183908045977,43.2183908045977,41.60919540229885,21.60919540229885,1.0,2,2,1,0.06,0.10483494030119285,72
5901199598,v2LN41_R,v2LN41,v2LN41,other v2LN,7.0,3.0,4.0,0.14285714285714285,0.14285714285714285,49.0,312.0,0.15705128205128205,15.705128205128204,14.423076923076922,5.235042735042735,0.14285714285714285,1,3,1,0.14,0.07824046010856292,73
5813039309,lLN2P_b(Patchy)_R,lLN2P_b,lLN2P,lLN2P,886.0,439.0,447.0,0.009029345372460492,-0.12843763340521624,782.0,2458.0,0.31814483319772174,31.814483319772176,12.205044751830757,1.3832384052074858,0.0382430364801488,16,23,13,1.0,0.06016372637463476,74
1947188040,v2LN40_R,v2LN40,v2LN40,other v2LN,8.0,8.0,0.0,-1.0,-1.0,18.0,76.0,0.2368421052631579,23.68421052631579,22.36842105263158,11.842105263157894,-1.0,2,2,1,0.16,0.0,165
1887837668,v2LN40_R,v2LN40,v2LN40,other v2LN,13.0,13.0,0.0,-1.0,-1.0,56.0,169.0,0.33136094674556216,33.13609467455622,26.627218934911244,16.56804733727811,-1.0,2,2,1,0.26,0.0,163
1852754119,v2LN40_R,v2LN40,v2LN40,other v2LN,0.0,0.0,0.0,,,39.0,118.0,0.3305084745762712,33.05084745762712,31.35593220338983,16.52542372881356,,0,2,0,0.0,0.0,162
1728294318,v2LN40_R,v2LN40,v2LN40,other v2LN,43.0,43.0,0.0,-1.0,-1.0,80.0,259.0,0.3088803088803089,30.888030888030887,26.254826254826252,10.296010296010294,-1.0,2,3,1,0.86,0.0,161
1728294045,v2LN40_R,v2LN40,v2LN40,other v2LN,0.0,0.0,0.0,,,71.0,192.0,0.3697916666666667,36.97916666666667,24.479166666666664,4.622395833333333,,0,8,0,0.0,0.0,160
1883442994,v2LN4_R,v2LN4,v2LN4,other v2LN,0.0,0.0,0.0,,,0.0,0.0,,,,,,0,0,0,0.0,0.0,159
