dataset,collection,file_id,relative_path,rows,columns,size_bytes,sha256
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406315581132_cb1545_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406315581132_CB1545_R_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,109,1017ec478dc6c3b6be65e29f64cbdb45562907ae285bc2cf759b088069bc60bf
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406315667001_v2ln3a1_b_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406315667001_v2LN3A1_b_L_glomerular_ORN_inputs_ipsi_contra.csv,39,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1745,adb73ec9161ee13fe9033597b5cde22cb12928d47ef22046b4d4bbb003c5fea0
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406315667002_v2ln3a1_b_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406315667002_v2LN3A1_b_R_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,114,6645ad2b32e69ffe4ebdfebc05ff27b6901bb48bae32494ed4e6b3548d2d8458
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406315868581_lln1_a_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406315868581_lLN1_a_L_glomerular_ORN_inputs_ipsi_contra.csv,23,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,976,2ae2ca6b5f66540c425180ff2aba63f73d6287b7281837d69929d9e7d6cc7d6b
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406315911991_v2ln34e_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406315911991_v2LN34E_L_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,112,74afd69edb5f1bccb6c4c7fa28dbf094a8de9713721d2f0868f9ae25fdb31a86
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406316032812_lln1_bc_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406316032812_lLN1_bc_R_glomerular_ORN_inputs_ipsi_contra.csv,20,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,880,d3b1e4ac5f7923d5a56d9ebcbadfef4a25dd3e33d52fb60a1e953dc869396b0a
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406316189201_cb1673_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406316189201_CB1673_L_glomerular_ORN_inputs_ipsi_contra.csv,2,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,150,687a2a4ed2b85ca5f61e1dcd590809fda5bff2d39aa0ffc6c86739bbbe647f05
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406316189202_cb1673_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406316189202_CB1673_R_glomerular_ORN_inputs_ipsi_contra.csv,4,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,225,98f4c231e1648f336a22ad6d4046a5dbf06e9d69d71f3a00a9fb1b52be777ce0
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406316199211_lln2x12_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406316199211_lLN2X12_L_glomerular_ORN_inputs_ipsi_contra.csv,44,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1905,7eb5276adb7f19b3e1977157ae0c8fd6e279e21d12b5da3cf7a882daa70b19b0
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406317047162_lln1_bc_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406317047162_lLN1_bc_R_glomerular_ORN_inputs_ipsi_contra.csv,21,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,926,d9de7b11c3edf3d5cf871fedf8bb491805762d2fb36cd36fc9027ca00205a278
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406318583731_cb3417_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406318583731_CB3417_L_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,111,f7d535ddaabc5d88f9dfe1615f8bd6a89b94e33a1b0cf6945439a6d366819779
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406318583732_cb3417_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406318583732_CB3417_R_glomerular_ORN_inputs_ipsi_contra.csv,21,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,903,d1a44aed47c08e6058fe46c6c0b87622d87d21a152cf00647ff5539a9b5f848a
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406318992231_lln2x05_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406318992231_lLN2X05_L_glomerular_ORN_inputs_ipsi_contra.csv,43,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1844,91f2c618c51c889e546058b05c0c07882a0c25ef123f6b315b7bb628d1b5380f
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406319071591_lln2t_d_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406319071591_lLN2T_d_L_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,114,4b2108fc5df380808bff36b991285e7975ad7437bcabf7cb08b528531cf9d46b
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406319071592_lln2t_d_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406319071592_lLN2T_d_R_glomerular_ORN_inputs_ipsi_contra.csv,34,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1512,9f9455eb765fe97e30b57c79e716ef44d247d83f11fe9e44e49e8dbce1b6ecc7
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406319758841_lln2x12_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406319758841_lLN2X12_L_glomerular_ORN_inputs_ipsi_contra.csv,47,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2017,68561d8e4f707ff88f98a45041df435a9671dd871cec2c6638a769314f198232
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406319789562_cb2471_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406319789562_CB2471_R_glomerular_ORN_inputs_ipsi_contra.csv,7,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,350,f2eec5ed960c00069ec0833fd273adc9251c347299610b6f4dcd9e8b799f5589
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406320009931_cb1546_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406320009931_CB1546_L_glomerular_ORN_inputs_ipsi_contra.csv,5,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,273,9a8c975e7a1fd285853df447cb410c78b8c3813c59d0fe04eca2dd930940fab5
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406320079831_ln60b_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406320079831_LN60b_L_glomerular_ORN_inputs_ipsi_contra.csv,13,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,576,e0e99aa4d8d51068a38f32f2671fee2a52bc70bc846c2a9f3756a4b255fa808a
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406320079832_ln60b_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406320079832_LN60b_R_glomerular_ORN_inputs_ipsi_contra.csv,30,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1256,67c951747fc1fbbb5949327d6596c38cf8244fe617cf2a7268d04344e66987f4
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406320944151_cb3172_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406320944151_CB3172_L_glomerular_ORN_inputs_ipsi_contra.csv,2,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,151,421fd0949116167f60e75e5d7a32697959c6a90e25e12f5f42e203d53f87d1f1
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406320944152_cb3172_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406320944152_CB3172_R_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,111,24a63160655e85d4a1caf824c45ae41aec5405aba5c9f934fc8098ab310abc29
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406321979301_lln1_bc_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406321979301_lLN1_bc_L_glomerular_ORN_inputs_ipsi_contra.csv,28,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1200,cc87bd825a002ac67d52309b363afd603672971bbb832cd1d7dbab01018d949b
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406321984421_lln2x02_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406321984421_lLN2X02_L_glomerular_ORN_inputs_ipsi_contra.csv,38,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1672,d28f023112f546a4e3ac0094605dfd8f442852ca19b7c84479cd30a62cd3acef
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406324039861_il3ln6_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406324039861_il3LN6_L_glomerular_ORN_inputs_ipsi_contra.csv,46,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2042,15cf7d3c939cbedc0ce33a921c0769acea660f5bfeab7cb5bbb1c42505edb227
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406324039862_il3ln6_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406324039862_il3LN6_R_glomerular_ORN_inputs_ipsi_contra.csv,48,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2127,8cc4c55fe7ed3362db05c76415662a0200227f2e5a7d66e3e35c07d7299d494c
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406324162981_lln2t_e_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406324162981_lLN2T_e_L_glomerular_ORN_inputs_ipsi_contra.csv,49,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2098,9d188a4556149c788352cca55f070770c6e88dbba29ddf090fd6c1dff35fddda
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406324162982_lln2t_e_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406324162982_lLN2T_e_R_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,112,15d76eec46385a62765b4eb5f7a0785f1bea99a718d5ef151dc415dcd2d148cf
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406325053592_lln2p_a_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406325053592_lLN2P_a_R_glomerular_ORN_inputs_ipsi_contra.csv,29,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1301,69bbef889abdac919441b768db38e1a94e0220b9708a4f90388030310c080d94
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406327955321_lln2f_b_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406327955321_lLN2F_b_L_glomerular_ORN_inputs_ipsi_contra.csv,50,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2272,c0a101565663433d503271dfbdf04236addd22f053189d908da6a428c4e0abda
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406328032122_cb1141_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406328032122_CB1141_R_glomerular_ORN_inputs_ipsi_contra.csv,6,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,309,d2fadf1ebc23975bd8e09de1a1cd272021136fba9972d4806c80f0d6f6082fa3
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406328356881_lln2t_d_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406328356881_lLN2T_d_L_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,113,8e7cb89ea7189a82b894a5e60cd8687bca610f7f52729ce6b8d64c058e65a6d6
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406328356882_lln2t_d_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406328356882_lLN2T_d_R_glomerular_ORN_inputs_ipsi_contra.csv,36,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1591,acb5d18470583b41485afac27f38aae1ed5132a1367b49feb8dd5585dd58d974
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406331562031_cb2527_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406331562031_CB2527_L_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,111,a52b8f1fb71ceece99c90c47c60136ca0edb16f597865ea8e4d4a81092d42821
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406331562032_cb2527_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406331562032_CB2527_R_glomerular_ORN_inputs_ipsi_contra.csv,6,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,309,4076130d144196da214dce97b97d8f716cce4488f8c03030d32389bcc6400ecd
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406331891451_cb1285_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406331891451_CB1285_L_glomerular_ORN_inputs_ipsi_contra.csv,2,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,151,6885d106c6c6707a62b93f53a62e944c8499c1e4d0b5796c831670539ae1c8aa
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406332124411_lln2x07_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406332124411_lLN2X07_L_glomerular_ORN_inputs_ipsi_contra.csv,25,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1114,9473221f4d7307d487835da59d3b827b133ff63ce733546e2b252cba609ca5a2
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406332773641_cb2527_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406332773641_CB2527_L_glomerular_ORN_inputs_ipsi_contra.csv,4,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,233,a0001a58dd80db26cbe98bbcbee9e9e33244fad1966b33f6ae601fb2c76967d4
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406332773642_cb2527_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406332773642_CB2527_R_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,111,74a300e0a7c8ab8f549edc7dd35eadf28f429cb2e2bf27b3d5dcba6e5c822ea9
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406332860681_v2ln47_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406332860681_v2LN47_L_glomerular_ORN_inputs_ipsi_contra.csv,2,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,156,22be27134c48b721b06814770483493980a9e1e206c7d0dae90933157487f658
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406332860682_v2ln47_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406332860682_v2LN47_R_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,112,7d8652659a67139050ed8d01f1514a24c7d55fd99611773ef787028029e58ab8
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406332947962_lln2t_b_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406332947962_lLN2T_b_R_glomerular_ORN_inputs_ipsi_contra.csv,49,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2229,1626fb29c70290e9b5f7a24a70fa95ada9f194426bcd33a93ad8231ea42698fd
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406334838071_lln2t_e_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406334838071_lLN2T_e_L_glomerular_ORN_inputs_ipsi_contra.csv,48,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,2072,4c20b6692088bd56f410b4ed994c45bb47feaaacbe80462c749cd4bd0c744a58
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406334838072_lln2t_e_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406334838072_lLN2T_e_R_glomerular_ORN_inputs_ipsi_contra.csv,2,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,152,b287926bd4a29201c8c18a00f8b482af5aaf127272fa6e5f66c020bb63b13136
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406337412292_lln2x02_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406337412292_lLN2X02_R_glomerular_ORN_inputs_ipsi_contra.csv,39,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1712,8eaf5afc94ef80623a83dd8d85d2ec004ee1f98e67252aa529a2351c197f9412
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406337724522_lln2x06_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406337724522_lLN2X06_R_glomerular_ORN_inputs_ipsi_contra.csv,14,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,656,dee8a25f68d58b91497b6e5366506e6ee2cc890ee25ebd4c46fdba90584e74ce
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406339383491_lln1_bc_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406339383491_lLN1_bc_L_glomerular_ORN_inputs_ipsi_contra.csv,29,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1238,7c06d62c03db2e72efb1063934bf968eb23a8249b27b0f6004710de34b885127
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406340348391_lln1_bc_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406340348391_lLN1_bc_L_glomerular_ORN_inputs_ipsi_contra.csv,22,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,960,1434e9464ca0c34b86fdd8ccb13fe8f5aeca1a54db117b1d8f149ab13a670f9f
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406341274561_v2ln34e_l_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406341274561_v2LN34E_L_glomerular_ORN_inputs_ipsi_contra.csv,1,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,112,94b04427a543c73c41384332697bf4d509bbe032aaa45dd4acac232e50320a97
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406341274562_v2ln34e_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406341274562_v2LN34E_R_glomerular_ORN_inputs_ipsi_contra.csv,4,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,233,f10e82876b58acde91fe603cd9733d2f7a0a0e9baba3d6330b3220d83415c73a
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406343031322_lln2p_a_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406343031322_lLN2P_a_R_glomerular_ORN_inputs_ipsi_contra.csv,25,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,1128,dd3eac4483a6a44a5e62c2b50a53e9d1488bd407a5d74953786f4c86249e545a
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406343643112_cb3202_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406343643112_CB3202_R_glomerular_ORN_inputs_ipsi_contra.csv,14,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,627,95d0f211dc501efbba47ff78d02965231495d022c726fea4aaeb5dbb1a127974
flywire,pan_ln_analysis,flywire_pan_ln_analysis_ln_orn_by_glomerulus_individual_lns_7205759406343852472_cb3007_r_glomerular_orn_inputs_ipsi_contra,flywire/pan_ln_analysis/LN_ORN_by_glomerulus_individual_LNs/7205759406343852472_CB3007_R_glomerular_ORN_inputs_ipsi_contra.csv,4,LN_instance|LN_bodyid|glomerulus|n_inputs|n_ipsi_inputs|n_contra_inputs,229,6b135ad70b061bde9e65e8628a55044a533ef35270c3829213af5ed6694b4592
