id,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,target_id,neuropil,pre_cell_type,pre_hemibrain_type,pre_side,glomerulus,pre_cell_sub_class,target_group,target_cell_type,target_hemibrain_type,target_side
239597554,77055630837672640,720575940630770042,77055630837667371,720575940630050391,239597554,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
239609976,76492680884277867,720575940625784153,76492680884279163,720575940630050391,239609976,LH_L,,VA7l_adPN,left,VA7l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
239609996,76563049628454943,720575940611079236,76563049628460087,720575940630050391,239609996,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
239610007,76492749603738317,720575940627772009,76563118347941084,720575940630050391,239610007,LH_L,,DL2v_adPN,left,DL2v,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
138024621,77125930795484571,720575940610048981,77125930795471951,720575940617910017,138024621,LH_L,,VM3_adPN,left,VM3,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
137754406,76633280866701769,720575940648650884,76633280866710163,720575940617910017,137754406,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
137754487,76562912122574779,720575940648650884,76562912122556266,720575940617910017,137754487,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
142901566,76985124587472151,720575940618308825,76985124587475766,720575940630050391,142901566,SLP_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
142901580,76985124587473709,720575940618308825,76985124587482298,720575940630050391,142901580,SLP_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
142901594,76985124587473709,720575940618308825,76985124587482298,720575940630050391,142901594,SLP_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
175150739,76844593391506720,720575940648650884,76844593391528494,720575940630050391,175150739,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
137109958,76985193307093143,720575940648650884,76985193307080491,720575940617910017,137109958,SLP_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
237687335,76703580958374715,720575940610048981,76703580958367789,720575940630050391,237687335,LH_L,,VM3_adPN,left,VM3,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
237687277,76633212214182020,720575940610048981,76633212214185822,720575940630050391,237687277,LH_L,,VM3_adPN,left,VM3,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
237687297,76703580958382955,720575940610048981,76703580958371855,720575940630050391,237687297,LH_L,,VM3_adPN,left,VM3,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
110563695,76774224580580772,720575940628316047,76774224580565239,720575940630050391,110563695,LH_L,,DL2d_adPN,left,DL2d,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
4877405,76985262093284977,720575940630770042,76985262093300753,720575940630050391,4877405,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
195729081,76492612231833762,720575940623528925,76492612231826626,720575940630050391,195729081,LH_L,,DM4_adPN,left,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
114408817,76492749603678694,720575940625784153,76492749603677324,720575940630050391,114408817,LH_L,,VA7l_adPN,left,VA7l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
114408832,76492749603665393,720575940625784153,76492749603679998,720575940630050391,114408832,LH_L,,VA7l_adPN,left,VA7l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
114413321,76633487092020859,720575940618308825,76633487092019561,720575940617910017,114413321,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
114139412,76563118347861176,720575940625784153,76563118347867690,720575940617910017,114139412,LH_L,,VA7l_adPN,left,VA7l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
113437629,76633280933619998,720575940630770042,76633280933618831,720575940617910017,113437629,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
114401734,77055630837658321,720575940630770042,77055630837648320,720575940630050391,114401734,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
114129285,76844593324562861,720575940620467438,76844593324561717,720575940617910017,114129285,LH_L,,DL2v_adPN,left,DL2v,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
109814167,76563049628556280,720575940611079236,76563049628566747,720575940617910017,109814167,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
109811041,76351943396022810,720575940611079236,76351943396020105,720575940617910017,109811041,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
109814153,76563049628564371,720575940611022515,76563049628560966,720575940617910017,109814153,LH_L,,DL2v_adPN,left,DL2v,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
86617621,77196368259074474,720575940630770042,77196368259080035,720575940630050391,86617621,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
85594513,77266737003244943,720575940630770042,77266737003256773,720575940617910017,85594513,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
85594555,77266737003244943,720575940630770042,77266737003256773,720575940617910017,85594555,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
109920414,76773949702634109,720575940618308825,76773949702635516,720575940617910017,109920414,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
110558568,76914893349428377,720575940620103590,76914893349437161,720575940630050391,110558568,LH_L,,DL2d_adPN,left,DL2d,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
110297709,76774224580550046,720575940611079236,76774224580570472,720575940630050391,110297709,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
110550021,76844593324722147,720575940627772009,76844593324722093,720575940617910017,110550021,LH_L,,DL2v_adPN,left,DL2v,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
110550020,76844593324734236,720575940627772009,76844593324722093,720575940617910017,110550020,LH_L,,DL2v_adPN,left,DL2v,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
84667288,76492612097813533,720575940611079236,76492612097797887,720575940617910017,84667288,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
84667304,76492612097813533,720575940611079236,76492612097797887,720575940617910017,84667304,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
84667532,76492612097820761,720575940611079236,76492612097830315,720575940617910017,84667532,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
84653612,77125930795427696,720575940648650884,77125930795438338,720575940617910017,84653612,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
109809748,76985262093607874,720575940611079236,76914893349397014,720575940630050391,109809748,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
109809784,76914893349416766,720575940611079236,76914893349424426,720575940630050391,109809784,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
88846681,77125930795566920,720575940630770042,77125930795560473,720575940617910017,88846681,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
58363971,76633418439657183,720575940630770042,76633418439638178,720575940617910017,58363971,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
67853043,76844593391475619,720575940618308825,76844593391475589,720575940630050391,67853043,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
67353065,76774087208346759,720575940640697808,76774087208340268,720575940630050391,67353065,LH_L,,VM2_adPN,left,VM2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
63509769,76703787183720734,720575940617179451,76703787183727559,720575940617910017,63509769,LH_L,,VM2_adPN,left,VM2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
63509896,76703787183743459,720575940617179451,76703787183747455,720575940617910017,63509896,LH_L,,VM2_adPN,left,VM2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
66155673,76422106048460711,720575940630770042,76422106048469943,720575940630050391,66155673,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
66643942,76492543512190407,720575940630770042,76492543512164980,720575940617910017,66643942,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
67346092,76703787183640979,720575940611079236,76703787183642186,720575940617910017,67346092,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
67139123,76422174767965119,720575940623528925,76422174767965108,720575940617910017,67139123,LH_L,,DM4_adPN,left,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
195723082,76422243487672952,720575940623528925,76422243487672989,720575940630050391,195723082,LH_L,,DM4_adPN,left,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
67864087,76563118414744514,720575940623528925,76563118414732486,720575940617910017,67864087,LH_L,,DM4_adPN,left,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
113437997,76774018421986025,720575940623528925,76774018421986029,720575940617910017,113437997,LH_L,,DM4_adPN,left,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
113437827,76774018421945266,720575940623528925,76774018421978372,720575940617910017,113437827,LH_L,,DM4_adPN,left,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
239597644,77055630837685028,720575940623528925,77055630837695462,720575940630050391,239597644,LH_L,,DM4_adPN,left,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
238840893,76844524605159188,720575940623528925,76844524605146712,720575940630050391,238840893,LH_L,,DM4_adPN,left,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
238840901,76844524605154072,720575940623528925,76844524605155277,720575940630050391,238840901,LH_L,,DM4_adPN,left,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
232742170,76773880983227321,720575940623528925,76773880983229830,720575940630050391,232742170,LH_L,,DM4_adPN,left,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
195729100,76492612231833762,720575940623528925,76492612231826626,720575940630050391,195729100,LH_L,,DM4_adPN,left,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
229445969,76914893349236362,720575940623528925,76914893349219378,720575940630050391,229445969,LH_L,,DM4_adPN,left,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
195729080,76492612231833762,720575940623528925,76492612231825360,720575940630050391,195729080,LH_L,,DM4_adPN,left,DM4,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
84653624,77125930795427604,720575940648650884,77125930795431602,720575940617910017,84653624,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
155675570,76844387166414188,720575940648650884,76844387166414164,720575940630050391,155675570,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
88583648,76562980908599538,720575940648650884,76562980908565016,720575940630050391,88583648,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
137110191,76985193307097269,720575940648650884,76985193307112536,720575940617910017,137110191,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
137102834,77125930795444967,720575940648650884,77125930795447500,720575940617910017,137102834,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
85312658,76633280866701769,720575940648650884,76633280866710163,720575940617910017,85312658,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
24606075,76985193307113931,720575940648650884,76985193307124224,720575940617910017,24606075,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
24618814,76562980842103066,720575940648650884,76562980842097945,720575940617910017,24618814,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
20861453,76422174701190397,720575940611079236,76422174701184510,720575940630050391,20861453,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
155902276,77055630837878953,720575940618308825,77055630837881287,720575940617910017,155902276,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
87399374,76703580891528568,720575940618308825,76703580891521459,720575940630050391,87399374,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
137741268,77055493331822323,720575940618308825,77055493331829365,720575940630050391,137741268,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
137741277,77055493331829452,720575940618308825,77055493331830785,720575940630050391,137741277,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
165968337,76422380859824365,720575940618308825,76422380859819079,720575940630050391,165968337,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
157906643,76633349652814762,720575940618308825,76633349652811283,720575940630050391,157906643,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
157906685,76633349652823211,720575940618308825,76633349652819544,720575940630050391,157906685,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
174893642,76844593391504389,720575940618308825,76844593391511788,720575940630050391,174893642,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
240772019,77266668283682754,720575940648650884,77266668283684022,720575940630050391,240772019,SLP_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
185363112,76774155927755063,720575940648650884,76774155927787037,720575940630050391,185363112,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
175150696,76914962135706057,720575940648650884,76914962135704830,720575940630050391,175150696,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
165217111,76844455885923541,720575940648650884,76844455885920962,720575940630050391,165217111,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
232268381,76563049628630048,720575940648650884,76563049628627680,720575940617910017,232268381,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
229457315,76351874676319997,720575940648650884,76351874676337359,720575940617910017,229457315,LH_L,,DP1l_adPN,left,DP1l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
18825127,76703649677607876,720575940630770042,76703649677600534,720575940617910017,18825127,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
19909228,76492680883975804,720575940642046453,76492680883973412,720575940617910017,19909228,LH_L,,DL2d_adPN,left,DL2d,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
21925610,76492680884330037,720575940625784153,76492680884321595,720575940630050391,21925610,LH_L,,VA7l_adPN,left,VA7l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
21281519,76422243420668931,720575940611079236,76422243420664430,720575940630050391,21281519,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
22622376,76492680884284858,720575940625784153,76563049628482496,720575940630050391,22622376,LH_L,,VA7l_adPN,left,VA7l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
22622530,76563049628504574,720575940625784153,76563049628510890,720575940630050391,22622530,LH_L,,VA7l_adPN,left,VA7l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
22622535,76563049628504574,720575940625784153,76563049628507137,720575940630050391,22622535,LH_L,,VA7l_adPN,left,VA7l,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
22622435,76563118347950782,720575940627772009,76563118347958942,720575940630050391,22622435,LH_L,,DL2v_adPN,left,DL2v,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
21734114,76633280933707965,720575940630770042,76562912189504271,720575940617910017,21734114,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
21734105,76562912189536157,720575940630770042,76562912189541428,720575940617910017,21734105,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
21925436,76563049628492508,720575940611079236,76563049628485845,720575940617910017,21925436,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
21921498,76422312140141136,720575940611079236,76422312140147595,720575940617910017,21921498,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
21281510,76422243420664453,720575940618308825,76422243420659906,720575940630050391,21281510,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
4877394,76985262093285101,720575940630770042,76985262093298224,720575940630050391,4877394,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
4877404,76985262093287433,720575940630770042,76985262093306639,720575940630050391,4877404,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
4877315,76985262093280898,720575940630770042,76985262093282247,720575940630050391,4877315,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
4877351,76914893349106322,720575940630770042,76914893349105202,720575940630050391,4877351,LH_L,,DM1_lPN,left,DM1,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
87399394,76703580891529698,720575940618308825,76703580891521246,720575940630050391,87399394,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
87399396,76703580891528424,720575940618308825,76703580891521459,720575940630050391,87399396,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
158081920,76563187067088879,720575940618308825,76563187067093614,720575940630050391,158081920,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
23992904,76492474658831293,720575940618308825,76492474658820530,720575940630050391,23992904,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
39063302,82685473834909989,720575940621529435,82685473834909998,720575940622484182,39063302,LH_R,,DC1_adPN,right,DC1,uniglomerular,PV5a1,,LHPV5a1,right
39063314,82685473834922106,720575940621529435,82685473834909998,720575940622484182,39063314,LH_R,,DC1_adPN,right,DC1,uniglomerular,PV5a1,,LHPV5a1,right
17794996,76492887042404485,720575940611079236,76492887042411139,720575940631225871,17794996,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
22620729,76774155861003789,720575940611079236,76774155861017953,720575940630050391,22620729,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
113429952,76985124654527556,720575940611079236,76985124654532196,720575940635128089,113429952,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB3205,LHPD2a1,left
232264427,76351943396031383,720575940611079236,76351943396034143,720575940614182398,232264427,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
173921201,76633555878460538,720575940611079236,76633555878478161,720575940630050391,173921201,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
184604018,77055630837957318,720575940611079236,77055630904395872,720575940630050391,184604018,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
185102057,76703855902998062,720575940611079236,76703855903049317,720575940617910017,185102057,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
196577335,76844524672220020,720575940611079236,76844524672226354,720575940632818221,196577335,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
158060494,82755636554754942,720575940640835672,82755636554745246,720575940617540509,158060494,LH_R,CB1296,"M_vPNml85,M_vPNml88,M_vPNml89,DM3_vPN",right,mPN,multiglomerular,PV5a1,,LHPV5a1,right
84849826,82685267743876085,720575940619071005,82685267743872457,720575940617540509,84849826,LH_R,,DM1_lPN,right,DM1,uniglomerular,PV5a1,,LHPV5a1,right
84849837,82685267743876085,720575940619071005,82685267743872457,720575940617540509,84849837,LH_R,,DM1_lPN,right,DM1,uniglomerular,PV5a1,,LHPV5a1,right
107124990,83178055044644484,720575940622726271,83107686300404848,720575940617540509,107124990,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
69531669,83037111464443441,720575940622726271,83037111464436055,720575940617540509,69531669,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
41958455,83037248903498134,720575940622726271,83037248903524036,720575940617540509,41958455,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
240175711,82614967719118085,720575940621141542,82614967719114545,720575940617540509,240175711,LH_R,CB1296,"M_vPNml85,M_vPNml88,M_vPNml89,DM3_vPN",right,mPN,multiglomerular,PV5a1,,LHPV5a1,right
191364754,82544667694114096,720575940621123113,82544667694117518,720575940617540509,191364754,LH_R,,DL2d_adPN,right,DL2d,uniglomerular,PV5a1,,LHPV5a1,right
201808111,82685267676524527,720575940609460491,82685267676527148,720575940617540509,201808111,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
136512544,82685336463373508,720575940615366055,82685336463374722,720575940617540509,136512544,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
137321976,82966742720603694,720575940615366055,82966742720597664,720575940617540509,137321976,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
137321950,82966742720603694,720575940615366055,82966742720597664,720575940617540509,137321950,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
108527584,82474230230336979,720575940619280705,82474230230348361,720575940617540509,108527584,LH_R,,VM2_adPN,right,VM2,uniglomerular,PV5a1,,LHPV5a1,right
113435007,76351805956882360,720575940611079236,76351805956905714,720575940617903617,113435007,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
38701785,82826073884341371,720575940639479366,82826073884334701,720575940617540509,38701785,LH_R,,M_lvPNm39,right,mPN,multiglomerular,PV5a1,,LHPV5a1,right
38701786,82826073884341371,720575940639479366,82826073884338654,720575940617540509,38701786,LH_R,,M_lvPNm39,right,mPN,multiglomerular,PV5a1,,LHPV5a1,right
32545299,83037180117004424,720575940622726271,83107548861230225,720575940617540509,32545299,LH_R,,DP1m_adPN,right,DP1m,uniglomerular,PV5a1,,LHPV5a1,right
45176910,83107686367082684,720575940609460491,83107686367097409,720575940617540509,45176910,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
39326278,82755636420690119,720575940609460491,82755636420686202,720575940617540509,39326278,LH_R,,VA2_adPN,right,VA2,uniglomerular,PV5a1,,LHPV5a1,right
45188462,83037317622931568,720575940619531373,83037317622937072,720575940617540509,45188462,LH_R,,DL2v_adPN,right,DL2v,uniglomerular,PV5a1,,LHPV5a1,right
45188473,83037317622930542,720575940619531373,83037317622937072,720575940617540509,45188473,LH_R,,DL2v_adPN,right,DL2v,uniglomerular,PV5a1,,LHPV5a1,right
45188480,83037317622931568,720575940619531373,83037317622937072,720575940617540509,45188480,LH_R,,DL2v_adPN,right,DL2v,uniglomerular,PV5a1,,LHPV5a1,right
42261812,82896373976246563,720575940615366055,82896373976240833,720575940617540509,42261812,LH_R,,DM4_adPN,right,DM4,uniglomerular,PV5a1,,LHPV5a1,right
66641964,76703718464153290,720575940611079236,76703718464162240,720575940632818221,66641964,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
22371377,76774293300032534,720575940611079236,76774293300003977,720575940621359988,22371377,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
4165849,76422243420403151,720575940611079236,76422243420408085,720575940631225871,4165849,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
159670125,76633487091776278,720575940611079236,76633487091761094,720575940614182398,159670125,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
108702497,76492887042822755,720575940611079236,76492887042818524,720575940621359988,108702497,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
89459761,76703855769437616,720575940611079236,76703855769437647,720575940632818221,89459761,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
89459779,76703855769437616,720575940611079236,76703855769437647,720575940632818221,89459779,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
89459960,76703855835893425,720575940611079236,76703855835917678,720575940632818221,89459960,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB0339,LHPD2b1,left
24804145,76563187000525944,720575940611079236,76563187000522632,720575940631234575,24804145,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
232729076,76352012115529616,720575940611079236,76352012115538188,720575940617903617,232729076,LH_L,,VA2_adPN,left,VA2,uniglomerular,PV5a1,,LHPV5a1,left
4885482,76703787116588447,720575940611079236,76703787116592439,720575940630050391,4885482,LH_L,,VA2_adPN,left,VA2,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
239998069,76563324506342678,720575940630024566,76563324506346651,720575940621359988,239998069,LH_L,,DM2_lPN,left,DM2,uniglomerular,PV5a1,,LHPV5a1,left
238300131,76915030788284074,720575940630024566,76915030788273659,720575940631234575,238300131,LH_L,,DM2_lPN,left,DM2,uniglomerular,PV5a1,,LHPV5a1,left
160244165,77055493398603250,720575940630024566,77125862142771776,720575940627372346,160244165,LH_L,,DM2_lPN,left,DM2,uniglomerular,PV5a1,,LHPV5a1,left
160244175,77055493398589207,720575940630024566,77055424679105533,720575940627372346,160244175,LH_L,,DM2_lPN,left,DM2,uniglomerular,PV5a1,,LHPV5a1,left
160244227,77055493398590551,720575940630024566,77055493398596949,720575940627372346,160244227,LH_L,,DM2_lPN,left,DM2,uniglomerular,PV5a1,,LHPV5a1,left
112516959,76774362019374373,720575940630024566,76774362019394639,720575940614182398,112516959,LH_L,,DM2_lPN,left,DM2,uniglomerular,PV5a1,,LHPV5a1,left
112531070,76633624531002687,720575940630024566,76633624530982943,720575940621359988,112531070,LH_L,,DM2_lPN,left,DM2,uniglomerular,PV5a1,,LHPV5a1,left
22614073,76844593324678277,720575940618308825,76844593324677080,720575940630050391,22614073,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
67146635,76351806023782695,720575940618308825,76351806023793773,720575940630050391,67146635,LH_L,,DP1m_adPN,left,DP1m,uniglomerular,PD2a1_b1,CB2842,LHPD2a1,left
