LN_type,ORN_type,input_preference,n_ln_body_ids,source_LN_types,point_label,glomerulus,x_order,LN_type_mean_input_preference
CB3326,ORN_D,0.52,1,CB3326,ORN_D,D,1,0.52
v2LN33,ORN_DP1l,0.6363636363636364,1,v2LN33,ORN_DP1l,DP1l,2,0.3798743246417665
v2LN33,ORN_VC5,0.12338501291989662,2,v2LN33,ORN_VC5,VC5,2,0.3798743246417665
ALBN1,ORN_D,0.8333333333333334,1,ALBN1,ORN_D,D,3,0.3352082153120651
ALBN1,ORN_DA1,0.6956521739130435,1,ALBN1,ORN_DA1,DA1,3,0.3352082153120651
ALBN1,ORN_DC1,0.9615384615384616,1,ALBN1,ORN_DC1,DC1,3,0.3352082153120651
ALBN1,ORN_DC2,0.6,1,ALBN1,ORN_DC2,DC2,3,0.3352082153120651
ALBN1,ORN_DC4,-0.03279235215651399,2,ALBN1,ORN_DC4,DC4,3,0.3352082153120651
ALBN1,ORN_DL2v,0.0,1,ALBN1,ORN_DL2v,DL2v,3,0.3352082153120651
ALBN1,ORN_DL5,-0.08645276292335113,2,ALBN1,ORN_DL5,DL5,3,0.3352082153120651
ALBN1,ORN_DM1,0.1377576671694319,3,ALBN1,ORN_DM1,DM1,3,0.3352082153120651
ALBN1,ORN_DM3,0.0282828282828283,2,ALBN1,ORN_DM3,DM3,3,0.3352082153120651
ALBN1,ORN_DM4,0.17371428571428577,2,ALBN1,ORN_DM4,DM4,3,0.3352082153120651
ALBN1,ORN_DM6,0.8461538461538461,1,ALBN1,ORN_DM6,DM6,3,0.3352082153120651
ALBN1,ORN_DP1l,0.9444444444444444,1,ALBN1,ORN_DP1l,DP1l,3,0.3352082153120651
ALBN1,ORN_DP1m,-0.008926363681321381,2,ALBN1,ORN_DP1m,DP1m,3,0.3352082153120651
ALBN1,ORN_VA2,-0.005125113053964403,2,ALBN1,ORN_VA2,VA2,3,0.3352082153120651
ALBN1,ORN_VA4,0.7647058823529411,1,ALBN1,ORN_VA4,VA4,3,0.3352082153120651
ALBN1,ORN_VC3m,-0.8181818181818182,1,ALBN1,ORN_VC3m,VC3m,3,0.3352082153120651
ALBN1,ORN_VC4,-0.10648148148148145,2,ALBN1,ORN_VC4,VC4,3,0.3352082153120651
ALBN1,ORN_VC5,0.8909090909090909,1,ALBN1,ORN_VC5,VC5,3,0.3352082153120651
ALBN1,ORN_VM5d,0.9333333333333332,1,ALBN1,ORN_VM5d,VM5d,3,0.3352082153120651
ALBN1,ORN_VM7d,-0.04770114942528725,2,ALBN1,ORN_VM7d,VM7d,3,0.3352082153120651
v2LN39a,ORN_VL2p,0.3333333333333333,1,v2LN39a,ORN_VL2p,VL2p,4,0.3333333333333333
CB2504,ORN_D,0.5,1,CB2504,ORN_D,D,5,0.2478174603174603
CB2504,ORN_DC3,0.4285714285714285,1,CB2504,ORN_DC3,DC3,5,0.2478174603174603
CB2504,ORN_DL1,0.20833333333333331,2,CB2504,ORN_DL1,DL1,5,0.2478174603174603
CB2504,ORN_VA1v,-0.25,2,CB2504,ORN_VA1v,VA1v,5,0.2478174603174603
CB2504,ORN_VA6,0.6,1,CB2504,ORN_VA6,VA6,5,0.2478174603174603
CB2504,ORN_VM5v,0.0,1,CB2504,ORN_VM5v,VM5v,5,0.2478174603174603
vLN27,ORN_DC4,0.0,1,vLN27,ORN_DC4,DC4,6,0.21186370271508503
vLN27,ORN_DL2v,0.06275303643724695,2,vLN27,ORN_DL2v,DL2v,6,0.21186370271508503
vLN27,ORN_DM3,0.3333333333333333,1,vLN27,ORN_DM3,DM3,6,0.21186370271508503
vLN27,ORN_DM4,-0.0625,2,vLN27,ORN_DM4,DM4,6,0.21186370271508503
vLN27,ORN_DP1l,0.0492424242424242,2,vLN27,ORN_DP1l,DP1l,6,0.21186370271508503
vLN27,ORN_DP1m,0.95,1,vLN27,ORN_DP1m,DP1m,6,0.21186370271508503
vLN27,ORN_VC5,0.03877255703098398,2,vLN27,ORN_VC5,VC5,6,0.21186370271508503
vLN27,ORN_VM1,0.32330827067669177,2,vLN27,ORN_VM1,VM1,6,0.21186370271508503
lLN2X06,ORN_DL2d,-0.9166666666666666,1,lLN2X06,ORN_DL2d,DL2d,7,0.20999893846586387
lLN2X06,ORN_DL2v,-0.7647058823529411,1,lLN2X06,ORN_DL2v,DL2v,7,0.20999893846586387
lLN2X06,ORN_DL5,0.8333333333333334,1,lLN2X06,ORN_DL5,DL5,7,0.20999893846586387
lLN2X06,ORN_DP1l,0.22729150870327341,3,lLN2X06,ORN_DP1l,DP1l,7,0.20999893846586387
lLN2X06,ORN_DP1m,0.7954545454545454,2,lLN2X06,ORN_DP1m,DP1m,7,0.20999893846586387
lLN2X06,ORN_VC5,0.14632435465768798,3,lLN2X06,ORN_VC5,VC5,7,0.20999893846586387
lLN2X06,ORN_VL2a,0.8339438339438339,2,lLN2X06,ORN_VL2a,VL2a,7,0.20999893846586387
lLN2X06,ORN_VL2p,0.13501541911970846,3,lLN2X06,ORN_VL2p,VL2p,7,0.20999893846586387
lLN2X06,ORN_VM1,0.6,1,lLN2X06,ORN_VM1,VM1,7,0.20999893846586387
v2LN31,ORN_DP1l,0.024857205071941835,2,v2LN31,ORN_DP1l,DP1l,8,0.1965544516992661
v2LN31,ORN_DP1m,-2.656183595411976e-05,2,v2LN31,ORN_DP1m,DP1m,8,0.1965544516992661
v2LN31,ORN_VC5,-0.04813664596273287,2,v2LN31,ORN_VC5,VC5,8,0.1965544516992661
v2LN31,ORN_VL2p,0.8095238095238095,1,v2LN31,ORN_VL2p,VL2p,8,0.1965544516992661
lLN2X07,ORN_D,0.81,2,lLN2X07,ORN_D,D,9,0.15354653703867596
lLN2X07,ORN_DC4,-0.5,1,lLN2X07,ORN_DC4,DC4,9,0.15354653703867596
lLN2X07,ORN_DL1,0.6666666666666666,1,lLN2X07,ORN_DL1,DL1,9,0.15354653703867596
lLN2X07,ORN_DL2d,0.8461538461538461,1,lLN2X07,ORN_DL2d,DL2d,9,0.15354653703867596
lLN2X07,ORN_DL2v,0.34940416844703986,3,lLN2X07,ORN_DL2v,DL2v,9,0.15354653703867596
lLN2X07,ORN_DL5,-0.06006322444678608,2,lLN2X07,ORN_DL5,DL5,9,0.15354653703867596
lLN2X07,ORN_DM1,0.5789473684210527,1,lLN2X07,ORN_DM1,DM1,9,0.15354653703867596
lLN2X07,ORN_DM4,-0.16666666666666666,2,lLN2X07,ORN_DM4,DM4,9,0.15354653703867596
lLN2X07,ORN_DP1l,0.2831924882629108,3,lLN2X07,ORN_DP1l,DP1l,9,0.15354653703867596
lLN2X07,ORN_DP1m,0.31139835487661577,3,lLN2X07,ORN_DP1m,DP1m,9,0.15354653703867596
lLN2X07,ORN_VA3,-0.9130434782608696,1,lLN2X07,ORN_VA3,VA3,9,0.15354653703867596
lLN2X07,ORN_VC2,0.0,1,lLN2X07,ORN_VC2,VC2,9,0.15354653703867596
lLN2X07,ORN_VC3m,-0.41666666666666663,2,lLN2X07,ORN_VC3m,VC3m,9,0.15354653703867596
lLN2X07,ORN_VC5,0.14612538151959595,3,lLN2X07,ORN_VC5,VC5,9,0.15354653703867596
lLN2X07,ORN_VL2a,0.945945945945946,1,lLN2X07,ORN_VL2a,VL2a,9,0.15354653703867596
lLN2X07,ORN_VL2p,0.14911014911014908,3,lLN2X07,ORN_VL2p,VL2p,9,0.15354653703867596
lLN2X07,ORN_VM1,0.6,1,lLN2X07,ORN_VM1,VM1,9,0.15354653703867596
lLN2X07,ORN_VM3,-0.8666666666666667,1,lLN2X07,ORN_VM3,VM3,9,0.15354653703867596
CB2571,ORN_D,0.6666666666666666,1,CB2571,ORN_D,D,10,0.13333333333333333
CB2571,ORN_DA4m,0.0,1,CB2571,ORN_DA4m,DA4m,10,0.13333333333333333
CB2571,ORN_DM1,0.0,1,CB2571,ORN_DM1,DM1,10,0.13333333333333333
CB2571,ORN_VA1d,0.0,1,CB2571,ORN_VA1d,VA1d,10,0.13333333333333333
CB2571,ORN_VA6,0.0,1,CB2571,ORN_VA6,VA6,10,0.13333333333333333
lLN8,ORN_DL2d,0.009134826526130874,8,lLN8,ORN_DL2d,DL2d,11,0.1327745615032215
lLN8,ORN_DL2v,0.017858009032571037,8,lLN8,ORN_DL2v,DL2v,11,0.1327745615032215
lLN8,ORN_DP1l,-0.013312713320639782,8,lLN8,ORN_DP1l,DP1l,11,0.1327745615032215
lLN8,ORN_DP1m,0.014410589410589411,8,lLN8,ORN_DP1m,DP1m,11,0.1327745615032215
lLN8,ORN_VA2,0.3472222222222222,4,lLN8,ORN_VA2,VA2,11,0.1327745615032215
lLN8,ORN_VA3,0.7055555555555556,3,lLN8,ORN_VA3,VA3,11,0.1327745615032215
lLN8,ORN_VL2a,0.25,2,lLN8,ORN_VL2a,VL2a,11,0.1327745615032215
lLN8,ORN_VL2p,0.0,1,lLN8,ORN_VL2p,VL2p,11,0.1327745615032215
lLN8,ORN_VM2,-0.1358974358974359,3,lLN8,ORN_VM2,VM2,11,0.1327745615032215
CB3633,ORN_DC1,0.3333333333333333,1,CB3633,ORN_DC1,DC1,12,0.11283503832581943
CB3633,ORN_DC2,0.0,2,CB3633,ORN_DC2,DC2,12,0.11283503832581943
CB3633,ORN_DC4,-0.044755590829341996,3,CB3633,ORN_DC4,DC4,12,0.11283503832581943
CB3633,ORN_DM1,0.25,1,CB3633,ORN_DM1,DM1,12,0.11283503832581943
CB3633,ORN_DM4,0.0,1,CB3633,ORN_DM4,DM4,12,0.11283503832581943
CB3633,ORN_DP1m,0.03076923076923077,2,CB3633,ORN_DP1m,DP1m,12,0.11283503832581943
CB3633,ORN_VA2,0.3333333333333333,1,CB3633,ORN_VA2,VA2,12,0.11283503832581943
CB3633,ORN_VM7v,0.0,1,CB3633,ORN_VM7v,VM7v,12,0.11283503832581943
v2LN47,ORN_DP1l,0.3333333333333333,1,v2LN47,ORN_DP1l,DP1l,13,0.11072722004925395
v2LN47,ORN_VL2p,-0.11187889323482543,5,v2LN47,ORN_VL2p,VL2p,13,0.11072722004925395
CB1824,ORN_DA2,0.0,1,CB1824,ORN_DA2,DA2,14,0.05600266286100786
CB1824,ORN_DA3,0.6666666666666666,1,CB1824,ORN_DA3,DA3,14,0.05600266286100786
CB1824,ORN_DA4m,0.0714285714285714,2,CB1824,ORN_DA4m,DA4m,14,0.05600266286100786
CB1824,ORN_DC1,0.6363636363636364,1,CB1824,ORN_DC1,DC1,14,0.05600266286100786
CB1824,ORN_DC2,0.4545454545454545,1,CB1824,ORN_DC2,DC2,14,0.05600266286100786
CB1824,ORN_DC3,-0.925925925925926,1,CB1824,ORN_DC3,DC3,14,0.05600266286100786
CB1824,ORN_DC4,-0.5985663082437276,2,CB1824,ORN_DC4,DC4,14,0.05600266286100786
CB1824,ORN_DL1,0.24110671936758893,2,CB1824,ORN_DL1,DL1,14,0.05600266286100786
CB1824,ORN_DL5,-0.0888888888888889,5,CB1824,ORN_DL5,DL5,14,0.05600266286100786
CB1824,ORN_VA6,0.10329670329670329,8,CB1824,ORN_VA6,VA6,14,0.05600266286100786
CB1285,ORN_DA4l,0.3333333333333333,1,CB1285,ORN_DA4l,DA4l,15,0.05208333333333333
CB1285,ORN_DC1,0.0,1,CB1285,ORN_DC1,DC1,15,0.05208333333333333
CB1285,ORN_DC3,0.0,1,CB1285,ORN_DC3,DC3,15,0.05208333333333333
CB1285,ORN_DL1,-0.125,2,CB1285,ORN_DL1,DL1,15,0.05208333333333333
v2LN3a,ORN_D,-0.0909090909090909,1,v2LN3a,ORN_D,D,16,0.049776393441375556
v2LN3a,ORN_DC1,0.3691674038036267,4,v2LN3a,ORN_DC1,DC1,16,0.049776393441375556
v2LN3a,ORN_DC2,-0.0890245093252612,7,v2LN3a,ORN_DC2,DC2,16,0.049776393441375556
v2LN3a,ORN_DC3,-0.16666666666666666,2,v2LN3a,ORN_DC3,DC3,16,0.049776393441375556
v2LN3a,ORN_DC4,0.23920981104889152,6,v2LN3a,ORN_DC4,DC4,16,0.049776393441375556
v2LN3a,ORN_DL1,0.06666666666666665,2,v2LN3a,ORN_DL1,DL1,16,0.049776393441375556
v2LN3a,ORN_DL2d,-0.05714285714285716,2,v2LN3a,ORN_DL2d,DL2d,16,0.049776393441375556
v2LN3a,ORN_DL2v,-0.10873712057922588,4,v2LN3a,ORN_DL2v,DL2v,16,0.049776393441375556
v2LN3a,ORN_DL5,-0.02731644381890691,4,v2LN3a,ORN_DL5,DL5,16,0.049776393441375556
v2LN3a,ORN_DM1,-0.11398783717357884,9,v2LN3a,ORN_DM1,DM1,16,0.049776393441375556
v2LN3a,ORN_DM2,0.0,2,v2LN3a,ORN_DM2,DM2,16,0.049776393441375556
v2LN3a,ORN_DM3,0.3,2,v2LN3a,ORN_DM3,DM3,16,0.049776393441375556
v2LN3a,ORN_DM4,-0.041998800213125825,9,v2LN3a,ORN_DM4,DM4,16,0.049776393441375556
v2LN3a,ORN_DM5,-0.03623188405797101,3,v2LN3a,ORN_DM5,DM5,16,0.049776393441375556
v2LN3a,ORN_DM6,-0.03846153846153845,2,v2LN3a,ORN_DM6,DM6,16,0.049776393441375556
v2LN3a,ORN_DP1l,-0.07085356386268238,7,v2LN3a,ORN_DP1l,DP1l,16,0.049776393441375556
v2LN3a,ORN_DP1m,0.04519139535493324,10,v2LN3a,ORN_DP1m,DP1m,16,0.049776393441375556
v2LN3a,ORN_VA2,0.1797197514568058,8,v2LN3a,ORN_VA2,VA2,16,0.049776393441375556
v2LN3a,ORN_VA3,0.26666666666666666,2,v2LN3a,ORN_VA3,VA3,16,0.049776393441375556
v2LN3a,ORN_VA4,-0.11729936729936731,7,v2LN3a,ORN_VA4,VA4,16,0.049776393441375556
v2LN3a,ORN_VA6,0.3333333333333333,1,v2LN3a,ORN_VA6,VA6,16,0.049776393441375556
v2LN3a,ORN_VA7l,-0.4285714285714285,1,v2LN3a,ORN_VA7l,VA7l,16,0.049776393441375556
v2LN3a,ORN_VC1,0.13518469962875312,7,v2LN3a,ORN_VC1,VC1,16,0.049776393441375556
v2LN3a,ORN_VC2,0.0,1,v2LN3a,ORN_VC2,VC2,16,0.049776393441375556
v2LN3a,ORN_VC3l,-0.022655122655122657,7,v2LN3a,ORN_VC3l,VC3l,16,0.049776393441375556
v2LN3a,ORN_VC3m,0.41666666666666663,2,v2LN3a,ORN_VC3m,VC3m,16,0.049776393441375556
v2LN3a,ORN_VC4,0.16666666666666666,2,v2LN3a,ORN_VC4,VC4,16,0.049776393441375556
v2LN3a,ORN_VC5,0.3333333333333333,1,v2LN3a,ORN_VC5,VC5,16,0.049776393441375556
v2LN3a,ORN_VL2a,-0.26666666666666666,2,v2LN3a,ORN_VL2a,VL2a,16,0.049776393441375556
v2LN3a,ORN_VL2p,-0.3,2,v2LN3a,ORN_VL2p,VL2p,16,0.049776393441375556
v2LN3a,ORN_VM1,0.3333333333333333,1,v2LN3a,ORN_VM1,VM1,16,0.049776393441375556
v2LN3a,ORN_VM2,0.0,1,v2LN3a,ORN_VM2,VM2,16,0.049776393441375556
v2LN3a,ORN_VM3,0.2,1,v2LN3a,ORN_VM3,VM3,16,0.049776393441375556
v2LN3a,ORN_VM5d,0.0,1,v2LN3a,ORN_VM5d,VM5d,16,0.049776393441375556
v2LN3a,ORN_VM7d,0.033333333333333326,3,v2LN3a,ORN_VM7d,VM7d,16,0.049776393441375556
v2LN3a,ORN_VM7v,0.35,2,v2LN3a,ORN_VM7v,VM7v,16,0.049776393441375556
lLN2X10,ORN_D,0.6,2,lLN2X10,ORN_D,D,17,0.04790857128157617
lLN2X10,ORN_DA1,0.3346520923403214,3,lLN2X10,ORN_DA1,DA1,17,0.04790857128157617
lLN2X10,ORN_DA2,-0.17521367521367526,3,lLN2X10,ORN_DA2,DA2,17,0.04790857128157617
lLN2X10,ORN_DA3,0.4285714285714285,1,lLN2X10,ORN_DA3,DA3,17,0.04790857128157617
lLN2X10,ORN_DA4m,0.3074074074074074,3,lLN2X10,ORN_DA4m,DA4m,17,0.04790857128157617
lLN2X10,ORN_DC1,-0.3333333333333333,3,lLN2X10,ORN_DC1,DC1,17,0.04790857128157617
lLN2X10,ORN_DC3,0.34615384615384615,2,lLN2X10,ORN_DC3,DC3,17,0.04790857128157617
lLN2X10,ORN_DC4,-0.7777777777777778,1,lLN2X10,ORN_DC4,DC4,17,0.04790857128157617
lLN2X10,ORN_DL1,-0.02963726520602583,4,lLN2X10,ORN_DL1,DL1,17,0.04790857128157617
lLN2X10,ORN_DL2d,-0.13333333333333336,2,lLN2X10,ORN_DL2d,DL2d,17,0.04790857128157617
lLN2X10,ORN_DL2v,0.17036199095022625,4,lLN2X10,ORN_DL2v,DL2v,17,0.04790857128157617
lLN2X10,ORN_DL3,-0.5,1,lLN2X10,ORN_DL3,DL3,17,0.04790857128157617
lLN2X10,ORN_DL5,-0.14040987747884298,4,lLN2X10,ORN_DL5,DL5,17,0.04790857128157617
lLN2X10,ORN_DM1,-0.02380952380952378,2,lLN2X10,ORN_DM1,DM1,17,0.04790857128157617
lLN2X10,ORN_DM2,-0.11172161172161173,3,lLN2X10,ORN_DM2,DM2,17,0.04790857128157617
lLN2X10,ORN_DM3,0.6666666666666666,1,lLN2X10,ORN_DM3,DM3,17,0.04790857128157617
lLN2X10,ORN_DM4,0.33809523809523806,2,lLN2X10,ORN_DM4,DM4,17,0.04790857128157617
lLN2X10,ORN_DM5,-0.1428571428571428,1,lLN2X10,ORN_DM5,DM5,17,0.04790857128157617
lLN2X10,ORN_DM6,0.22499999999999998,2,lLN2X10,ORN_DM6,DM6,17,0.04790857128157617
lLN2X10,ORN_DP1m,0.09188034188034189,2,lLN2X10,ORN_DP1m,DP1m,17,0.04790857128157617
lLN2X10,ORN_VA1d,0.25641025641025644,3,lLN2X10,ORN_VA1d,VA1d,17,0.04790857128157617
lLN2X10,ORN_VA1v,0.3013468013468013,3,lLN2X10,ORN_VA1v,VA1v,17,0.04790857128157617
lLN2X10,ORN_VA2,-0.003076923076923088,2,lLN2X10,ORN_VA2,VA2,17,0.04790857128157617
lLN2X10,ORN_VA5,0.3333333333333333,1,lLN2X10,ORN_VA5,VA5,17,0.04790857128157617
lLN2X10,ORN_VA6,-0.03152173913043482,2,lLN2X10,ORN_VA6,VA6,17,0.04790857128157617
lLN2X10,ORN_VA7m,-0.2333333333333333,2,lLN2X10,ORN_VA7m,VA7m,17,0.04790857128157617
lLN2X10,ORN_VC1,-0.37777777777777777,3,lLN2X10,ORN_VC1,VC1,17,0.04790857128157617
lLN2X10,ORN_VC2,-0.08333333333333331,2,lLN2X10,ORN_VC2,VC2,17,0.04790857128157617
lLN2X10,ORN_VC3l,0.0,2,lLN2X10,ORN_VC3l,VC3l,17,0.04790857128157617
lLN2X10,ORN_VC3m,0.6,1,lLN2X10,ORN_VC3m,VC3m,17,0.04790857128157617
lLN2X10,ORN_VC4,-0.6904761904761904,3,lLN2X10,ORN_VC4,VC4,17,0.04790857128157617
lLN2X10,ORN_VC5,0.14610389610389612,2,lLN2X10,ORN_VC5,VC5,17,0.04790857128157617
lLN2X10,ORN_VL2a,0.28225108225108225,3,lLN2X10,ORN_VL2a,VL2a,17,0.04790857128157617
lLN2X10,ORN_VL2p,-0.5104895104895104,2,lLN2X10,ORN_VL2p,VL2p,17,0.04790857128157617
lLN2X10,ORN_VM1,0.06666666666666671,2,lLN2X10,ORN_VM1,VM1,17,0.04790857128157617
lLN2X10,ORN_VM2,0.3333333333333333,1,lLN2X10,ORN_VM2,VM2,17,0.04790857128157617
lLN2X10,ORN_VM4,0.1666666666666666,1,lLN2X10,ORN_VM4,VM4,17,0.04790857128157617
lLN2X10,ORN_VM5d,0.05454545454545456,2,lLN2X10,ORN_VM5d,VM5d,17,0.04790857128157617
lLN2X10,ORN_VM5v,0.04147869674185467,4,lLN2X10,ORN_VM5v,VM5v,17,0.04790857128157617
lLN2X10,ORN_VM7d,0.6,1,lLN2X10,ORN_VM7d,VM7d,17,0.04790857128157617
lLN2X10,ORN_VM7v,-0.4285714285714285,1,lLN2X10,ORN_VM7v,VM7v,17,0.04790857128157617
lLN2X05,ORN_D,-0.1082603178183322,4,lLN2X05,ORN_D,D,18,0.04568521357700994
lLN2X05,ORN_DA1,0.3015873015873016,2,lLN2X05,ORN_DA1,DA1,18,0.04568521357700994
lLN2X05,ORN_DA2,0.08888888888888886,3,lLN2X05,ORN_DA2,DA2,18,0.04568521357700994
lLN2X05,ORN_DA4m,-0.37936507936507935,3,lLN2X05,ORN_DA4m,DA4m,18,0.04568521357700994
lLN2X05,ORN_DC1,-0.11933515482695811,4,lLN2X05,ORN_DC1,DC1,18,0.04568521357700994
lLN2X05,ORN_DC2,0.22857142857142854,3,lLN2X05,ORN_DC2,DC2,18,0.04568521357700994
lLN2X05,ORN_DC3,-0.19140989729225022,3,lLN2X05,ORN_DC3,DC3,18,0.04568521357700994
lLN2X05,ORN_DC4,0.16919714745801706,4,lLN2X05,ORN_DC4,DC4,18,0.04568521357700994
lLN2X05,ORN_DL1,0.13585434173669467,4,lLN2X05,ORN_DL1,DL1,18,0.04568521357700994
lLN2X05,ORN_DL2d,-0.6730769230769231,2,lLN2X05,ORN_DL2d,DL2d,18,0.04568521357700994
lLN2X05,ORN_DL2v,-0.13214285714285717,4,lLN2X05,ORN_DL2v,DL2v,18,0.04568521357700994
lLN2X05,ORN_DL4,-0.3333333333333333,3,lLN2X05,ORN_DL4,DL4,18,0.04568521357700994
lLN2X05,ORN_DL5,0.16057347670250896,3,lLN2X05,ORN_DL5,DL5,18,0.04568521357700994
lLN2X05,ORN_DM1,0.09168841052402697,4,lLN2X05,ORN_DM1,DM1,18,0.04568521357700994
lLN2X05,ORN_DM2,0.028253615127919945,3,lLN2X05,ORN_DM2,DM2,18,0.04568521357700994
lLN2X05,ORN_DM3,0.1904761904761905,2,lLN2X05,ORN_DM3,DM3,18,0.04568521357700994
lLN2X05,ORN_DM4,0.16666666666666666,3,lLN2X05,ORN_DM4,DM4,18,0.04568521357700994
lLN2X05,ORN_DM5,0.21428571428571425,2,lLN2X05,ORN_DM5,DM5,18,0.04568521357700994
lLN2X05,ORN_DM6,0.031746031746031744,2,lLN2X05,ORN_DM6,DM6,18,0.04568521357700994
lLN2X05,ORN_DP1l,0.0,2,lLN2X05,ORN_DP1l,DP1l,18,0.04568521357700994
lLN2X05,ORN_DP1m,-0.005600880600880598,4,lLN2X05,ORN_DP1m,DP1m,18,0.04568521357700994
lLN2X05,ORN_VA1d,-0.2564102564102564,2,lLN2X05,ORN_VA1d,VA1d,18,0.04568521357700994
lLN2X05,ORN_VA1v,0.6071428571428572,2,lLN2X05,ORN_VA1v,VA1v,18,0.04568521357700994
lLN2X05,ORN_VA2,0.3695970695970696,3,lLN2X05,ORN_VA2,VA2,18,0.04568521357700994
lLN2X05,ORN_VA4,-0.32936507936507936,3,lLN2X05,ORN_VA4,VA4,18,0.04568521357700994
lLN2X05,ORN_VA5,-0.3333333333333333,1,lLN2X05,ORN_VA5,VA5,18,0.04568521357700994
lLN2X05,ORN_VA6,0.08185874553799083,4,lLN2X05,ORN_VA6,VA6,18,0.04568521357700994
lLN2X05,ORN_VA7l,0.6,1,lLN2X05,ORN_VA7l,VA7l,18,0.04568521357700994
lLN2X05,ORN_VA7m,0.25,1,lLN2X05,ORN_VA7m,VA7m,18,0.04568521357700994
lLN2X05,ORN_VC1,0.3314009661835749,3,lLN2X05,ORN_VC1,VC1,18,0.04568521357700994
lLN2X05,ORN_VC2,-0.375,2,lLN2X05,ORN_VC2,VC2,18,0.04568521357700994
lLN2X05,ORN_VC3l,0.3181818181818182,2,lLN2X05,ORN_VC3l,VC3l,18,0.04568521357700994
lLN2X05,ORN_VC3m,-0.5,1,lLN2X05,ORN_VC3m,VC3m,18,0.04568521357700994
lLN2X05,ORN_VC4,0.19053414469235966,3,lLN2X05,ORN_VC4,VC4,18,0.04568521357700994
lLN2X05,ORN_VC5,0.2637037037037037,3,lLN2X05,ORN_VC5,VC5,18,0.04568521357700994
lLN2X05,ORN_VL2a,0.7272727272727273,1,lLN2X05,ORN_VL2a,VL2a,18,0.04568521357700994
lLN2X05,ORN_VL2p,0.16666666666666666,2,lLN2X05,ORN_VL2p,VL2p,18,0.04568521357700994
lLN2X05,ORN_VM1,0.5172413793103449,1,lLN2X05,ORN_VM1,VM1,18,0.04568521357700994
lLN2X05,ORN_VM2,-0.3333333333333333,1,lLN2X05,ORN_VM2,VM2,18,0.04568521357700994
lLN2X05,ORN_VM4,-0.5,1,lLN2X05,ORN_VM4,VM4,18,0.04568521357700994
lLN2X05,ORN_VM5d,0.26406926406926406,3,lLN2X05,ORN_VM5d,VM5d,18,0.04568521357700994
lLN2X05,ORN_VM5v,-0.8444444444444444,2,lLN2X05,ORN_VM5v,VM5v,18,0.04568521357700994
lLN2X05,ORN_VM7d,0.6363636363636364,1,lLN2X05,ORN_VM7d,VM7d,18,0.04568521357700994
lLN2X05,ORN_VM7v,0.29273809523809524,4,lLN2X05,ORN_VM7v,VM7v,18,0.04568521357700994
CB2908,ORN_D,0.6,1,CB2908,ORN_D,D,19,0.04566178902116402
CB2908,ORN_DC3,0.0,1,CB2908,ORN_DC3,DC3,19,0.04566178902116402
CB2908,ORN_DL2v,-0.4285714285714285,1,CB2908,ORN_DL2v,DL2v,19,0.04566178902116402
CB2908,ORN_VA3,0.04761904761904759,2,CB2908,ORN_VA3,VA3,19,0.04566178902116402
CB2908,ORN_VA6,0.1462466931216931,4,CB2908,ORN_VA6,VA6,19,0.04566178902116402
CB2908,ORN_VM2,0.0,1,CB2908,ORN_VM2,VM2,19,0.04566178902116402
CB2908,ORN_VM5v,-0.4666666666666667,2,CB2908,ORN_VM5v,VM5v,19,0.04566178902116402
CB2908,ORN_VM7d,0.4666666666666667,2,CB2908,ORN_VM7d,VM7d,19,0.04566178902116402
CB3679,ORN_D,-0.3333333333333333,1,CB3679,ORN_D,D,20,0.03428138194024482
CB3679,ORN_DA1,0.17142857142857146,2,CB3679,ORN_DA1,DA1,20,0.03428138194024482
CB3679,ORN_DA2,-0.6,1,CB3679,ORN_DA2,DA2,20,0.03428138194024482
CB3679,ORN_DA3,0.0,2,CB3679,ORN_DA3,DA3,20,0.03428138194024482
