source_root_id,analysis_body_id,LN_instance,LN_type,analysis_hemisphere,neuropil,root_id,glomerulus,cell_sub_class,n_synapses
720575940640314190,7205759406403141901,LN60a_L,LN60a,L,AL_L,720575940656090017,VA3,uniglomerular,19
720575940640314190,7205759406403141901,LN60a_L,LN60a,L,AL_L,720575940661114753,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940603464672,VL2a,uniglomerular,14
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940604418988,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940604985265,mPN,multiglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940605309361,VM7v,uniglomerular,40
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940605400096,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940606337312,VA1d,uniglomerular,9
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940606498313,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940606590338,VM1,uniglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940606649865,VM5d,uniglomerular,19
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940606762686,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940607198898,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940607439964,VC3l,uniglomerular,22
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940607687260,VM2,uniglomerular,13
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940608628419,VM7v,uniglomerular,33
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940609447179,VC4,uniglomerular,27
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940609460491,VA2,uniglomerular,26
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940609891886,VA7m,uniglomerular,9
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940609903077,DL2d,uniglomerular,13
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940610100437,VM7d,uniglomerular,25
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940610658766,mPN,multiglomerular,3
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940611703080,D,uniglomerular,12
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940611856498,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940612197374,D,uniglomerular,18
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940612284569,VP1d,multiglomerular,5
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940612699761,DM6,uniglomerular,20
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940612714723,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940612821727,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940613058802,mPN,multiglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940613655483,DL2d,uniglomerular,7
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940613824914,mPN,multiglomerular,22
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940613864401,DM5,uniglomerular,6
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940613943914,mPN,multiglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940614238114,mPN,multiglomerular,9
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940614326162,mPN,multiglomerular,7
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940614610925,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940614714178,DL2v,uniglomerular,21
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940615366055,DM4,uniglomerular,103
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940615529414,mPN,multiglomerular,13
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940616020795,VM5d,uniglomerular,15
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940616273631,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940616566133,VM3,uniglomerular,15
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940617109772,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940617128705,mPN,multiglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940617781383,DC3,uniglomerular,9
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940617903168,VM7d,uniglomerular,19
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940617917760,VM3,uniglomerular,21
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940618087197,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940618277184,VA7l,uniglomerular,24
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940618499238,D,uniglomerular,5
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940618897693,mPN,multiglomerular,7
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940618901533,mPN,multiglomerular,5
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940619071005,DM1,uniglomerular,48
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940619280705,VM2,uniglomerular,8
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940619456728,VA3,uniglomerular,36
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940619531373,DL2v,uniglomerular,22
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940619637780,VM5v,uniglomerular,10
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940620266406,VA1d,uniglomerular,3
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940620624589,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940621103743,VA1v,uniglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940621123113,DL2d,uniglomerular,13
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940621316033,VC3l,uniglomerular,9
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940621333696,VA5,uniglomerular,3
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940621414676,mPN,multiglomerular,6
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940621529435,DC1,uniglomerular,9
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940621533985,VC3l,uniglomerular,9
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940621696747,VA1v,uniglomerular,5
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940621776161,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940621817046,mPN,multiglomerular,27
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940622287142,VM5v,uniglomerular,17
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940622448589,VA1d,uniglomerular,12
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940622574532,VA7m,uniglomerular,7
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940622726271,DP1m,uniglomerular,103
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940623465909,mPN,multiglomerular,4
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940623739076,VA1v,uniglomerular,9
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940623902471,DM6,uniglomerular,5
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940623945404,VC3l,uniglomerular,29
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940624175565,mPN,multiglomerular,9
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940624661552,VM5v,uniglomerular,32
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940624789125,mPN,multiglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940624879911,VP1d,multiglomerular,4
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940624941244,DL2d,uniglomerular,11
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940625014928,VA1v,uniglomerular,6
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940625022270,mPN,multiglomerular,69
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940625402501,mPN,multiglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940625493400,DM6,uniglomerular,12
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940625521899,mPN,multiglomerular,4
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940625564676,VA1d,uniglomerular,8
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940626601994,VL2a,uniglomerular,6
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940626657802,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940626675837,VP1d,multiglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940626986885,VC4,uniglomerular,24
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940627042064,DL1,uniglomerular,53
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940627129290,mPN,multiglomerular,14
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940627677017,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940628035543,VA7m,uniglomerular,3
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940628834832,mPN,multiglomerular,4
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940629009513,VA3,uniglomerular,22
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940629279544,VM5d,uniglomerular,16
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940629724380,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940629947439,VL2p,uniglomerular,13
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940630003472,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940630097103,VC2,uniglomerular,18
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940630493818,DC2,uniglomerular,37
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940630546540,V,uniglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940630547909,VA1d,uniglomerular,10
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940630549370,DM3,uniglomerular,51
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940630895055,VC3m,uniglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940630914858,DC4,uniglomerular,64
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940630989354,VA1v,uniglomerular,7
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940631054634,VC3m,uniglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940631161570,DL2v,uniglomerular,29
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940631193052,DC2,uniglomerular,30
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940631462200,VM7d,uniglomerular,28
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940631469964,mPN,multiglomerular,19
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940631633401,mPN,multiglomerular,14
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940631683927,mPN,multiglomerular,6
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940631742156,VA1v,uniglomerular,10
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940632167085,DL1,uniglomerular,60
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940632216928,mPN,multiglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940632868563,VA5,uniglomerular,6
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940633165025,VA1v,uniglomerular,15
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940633190847,VC1,uniglomerular,65
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940633499548,VA5,uniglomerular,5
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940634325087,VM5d,uniglomerular,10
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940634658785,DP1m,multiglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940635465396,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940635838606,mPN,multiglomerular,30
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940635983770,DP1l,uniglomerular,42
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940637282167,mPN,multiglomerular,4
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940637594334,VA6,uniglomerular,33
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940637628762,DM2,uniglomerular,23
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940637632654,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940637864355,DL2v,uniglomerular,24
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940637943374,DC3,uniglomerular,33
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940638583869,VL2a,uniglomerular,5
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940638624189,DM2,uniglomerular,30
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940639080765,DL5,uniglomerular,42
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940639121571,VM5d,uniglomerular,10
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940639479366,mPN,multiglomerular,3
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940639669592,mPN,multiglomerular,2
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940640372021,mPN,multiglomerular,3
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940640477603,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940642086389,VA4,uniglomerular,28
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940642410020,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940642492576,DM5,uniglomerular,4
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940643152164,mPN,multiglomerular,12
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940646661252,mPN,multiglomerular,59
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940650946425,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940660912001,mPN,multiglomerular,1
720575940640314190,7205759406403141902,LN60a_R,LN60a,R,AL_R,720575940661114753,mPN,multiglomerular,19
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940603464672,VL2a,uniglomerular,36
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940604352172,DA4m,uniglomerular,13
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940604418988,mPN,multiglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940605309361,VM7v,uniglomerular,14
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940606590338,VM1,uniglomerular,29
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940606649865,VM5d,uniglomerular,17
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940606762686,mPN,multiglomerular,9
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940607439964,VC3l,uniglomerular,15
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940607687260,VM2,uniglomerular,5
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940608628419,VM7v,uniglomerular,7
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940608898005,VM4,uniglomerular,2
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940609447179,VC4,uniglomerular,15
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940609460491,VA2,uniglomerular,38
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940609891886,VA7m,uniglomerular,4
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940609903077,DL2d,uniglomerular,8
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940610100437,VM7d,uniglomerular,30
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940610292430,mPN,multiglomerular,3
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940611703080,D,uniglomerular,24
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940612197374,D,uniglomerular,17
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940612284569,VP1d,multiglomerular,3
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940612699761,DM6,uniglomerular,13
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940612714723,mPN,multiglomerular,10
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940613058802,mPN,multiglomerular,12
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940613824914,mPN,multiglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940613864401,DM5,uniglomerular,3
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940614610925,mPN,multiglomerular,12
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940614714178,DL2v,uniglomerular,20
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940615160386,VL1,uniglomerular,5
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940615366055,DM4,uniglomerular,87
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940616020795,VM5d,uniglomerular,36
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940616273631,mPN,multiglomerular,2
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940617642832,VM4,uniglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940617903168,VM7d,uniglomerular,17
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940617917760,VM3,uniglomerular,5
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940617972901,mPN,multiglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940618277184,VA7l,uniglomerular,14
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940618499238,D,uniglomerular,31
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940618855344,mPN,multiglomerular,2
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940619071005,DM1,uniglomerular,34
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940619280705,VM2,uniglomerular,10
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940619456728,VA3,uniglomerular,21
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940619531373,DL2v,uniglomerular,12
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940619637780,VM5v,uniglomerular,25
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940619766219,mPN,multiglomerular,2
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940620266406,VA1d,uniglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940620565673,mPN,multiglomerular,3
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940621103743,VA1v,uniglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940621123113,DL2d,uniglomerular,3
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940621316033,VC3l,uniglomerular,28
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940621333696,VA5,uniglomerular,2
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940621529435,DC1,uniglomerular,37
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940621533985,VC3l,uniglomerular,36
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940621696747,VA1v,uniglomerular,4
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940621753377,VP1m,multiglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940621776161,mPN,multiglomerular,6
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940621817046,mPN,multiglomerular,41
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940622287142,VM5v,uniglomerular,17
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940622448589,VA1d,uniglomerular,2
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940622567659,mPN,multiglomerular,2
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940622574532,VA7m,uniglomerular,11
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940622675494,DM4,uniglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940622726271,DP1m,uniglomerular,144
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940623465909,mPN,multiglomerular,27
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940623707575,mPN,multiglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940623739076,VA1v,uniglomerular,6
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940623902471,DM6,uniglomerular,13
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940623913364,VP1d,uniglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940623945404,VC3l,uniglomerular,40
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940624030819,VP1l,uniglomerular,2
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940624175565,mPN,multiglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940624620952,mPN,multiglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940624661552,VM5v,uniglomerular,16
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940624770791,VP1m,multiglomerular,3
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940624879911,VP1d,multiglomerular,31
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940624941244,DL2d,uniglomerular,2
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940625014928,VA1v,uniglomerular,5
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940625022270,mPN,multiglomerular,23
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940625207019,DP1m,multiglomerular,8
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940625493400,DM6,uniglomerular,17
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940626601994,VL2a,uniglomerular,2
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940626768656,mPN,multiglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940626986885,VC4,uniglomerular,10
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940627042064,DL1,uniglomerular,24
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940628035543,VA7m,uniglomerular,7
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940629009513,VA3,uniglomerular,18
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940629011655,VP1d,uniglomerular,3
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940629279544,VM5d,uniglomerular,18
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940629301248,V,uniglomerular,12
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940629587671,mPN,multiglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940629752219,VP2,multiglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940629947439,VL2p,uniglomerular,2
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940629963855,mPN,multiglomerular,2
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940630003472,mPN,multiglomerular,10
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940630097103,VC2,uniglomerular,7
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940630217086,DL2d,uniglomerular,1
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940630493818,DC2,uniglomerular,19
720575940628420264,7205759406284202642,lLN2X02_R,lLN2X02,R,AL_R,720575940630549370,DM3,uniglomerular,15
