source_root_id,analysis_body_id,LN_instance,LN_type,analysis_hemisphere,analysis_neuropil,neuropil,n_synapses
720575940617175965,7205759406171759651,v2LN5_L,v2LN5,L,AL_L,AL_L,4606
720575940617175965,7205759406171759651,v2LN5_L,v2LN5,L,AL_L,AL_R,816
720575940617175965,7205759406171759651,v2LN5_L,v2LN5,L,AL_L,SAD,32
720575940617175965,7205759406171759651,v2LN5_L,v2LN5,L,AL_L,VES_R,1
720575940617175965,7205759406171759651,v2LN5_L,v2LN5,L,AL_L,,9
720575940617175965,7205759406171759652,v2LN5_R,v2LN5,R,AL_R,AL_L,4606
720575940617175965,7205759406171759652,v2LN5_R,v2LN5,R,AL_R,AL_R,816
720575940617175965,7205759406171759652,v2LN5_R,v2LN5,R,AL_R,SAD,32
720575940617175965,7205759406171759652,v2LN5_R,v2LN5,R,AL_R,VES_R,1
720575940617175965,7205759406171759652,v2LN5_R,v2LN5,R,AL_R,,9
720575940614944977,7205759406149449771,lLN2P_b_L,lLN2P_b,L,AL_L,AL_L,7482
720575940614944977,7205759406149449771,lLN2P_b_L,lLN2P_b,L,AL_L,CRE_L,37
720575940614944977,7205759406149449771,lLN2P_b_L,lLN2P_b,L,AL_L,LAL_L,28
720575940615303391,7205759406153033911,lLN2X09_L,lLN2X09,L,AL_L,AL_L,4183
720575940622038182,7205759406220381821,CB1676_L,CB1676,L,AL_L,AL_L,3521
720575940622038182,7205759406220381821,CB1676_L,CB1676,L,AL_L,AL_R,369
720575940622038182,7205759406220381821,CB1676_L,CB1676,L,AL_L,CRE_L,16
720575940622038182,7205759406220381821,CB1676_L,CB1676,L,AL_L,,1
720575940622038182,7205759406220381822,CB1676_R,CB1676,R,AL_R,AL_L,3521
720575940622038182,7205759406220381822,CB1676_R,CB1676,R,AL_R,AL_R,369
720575940622038182,7205759406220381822,CB1676_R,CB1676,R,AL_R,CRE_L,16
720575940622038182,7205759406220381822,CB1676_R,CB1676,R,AL_R,,1
720575940612461461,7205759406124614611,lLN2P_c_L,lLN2P_c,L,AL_L,AL_L,10338
720575940606385440,7205759406063854402,lLN10_R,lLN10,R,AL_R,AL_R,6483
720575940606385440,7205759406063854402,lLN10_R,lLN10,R,AL_R,PRW,2
720575940624079821,7205759406240798211,lLN8_L,lLN8,L,AL_L,AL_L,1871
720575940624079821,7205759406240798211,lLN8_L,lLN8,L,AL_L,AL_R,1859
720575940624079821,7205759406240798211,lLN8_L,lLN8,L,AL_L,LAL_L,30
720575940624079821,7205759406240798211,lLN8_L,lLN8,L,AL_L,LAL_R,2
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,AL_L,1871
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,AL_R,1859
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,LAL_L,30
720575940624079821,7205759406240798212,lLN8_R,lLN8,R,AL_R,LAL_R,2
720575940651758838,7205759406517588382,lLN2X07_R,lLN2X07,R,AL_R,AL_R,5763
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,AL_R,5179
720575940633772452,7205759406337724522,lLN2X06_R,lLN2X06,R,AL_R,LAL_R,5
720575940637666446,7205759406376664461,lLN2P_b_L,lLN2P_b,L,AL_L,AL_L,8211
720575940637666446,7205759406376664461,lLN2P_b_L,lLN2P_b,L,AL_L,CRE_L,4
720575940635249332,7205759406352493322,lLN2P_c_R,lLN2P_c,R,AL_R,AL_R,8151
720575940624330281,7205759406243302812,lLN2P_a_R,lLN2P_a,R,AL_R,AL_R,7326
720575940633212441,7205759406332124411,lLN2X07_L,lLN2X07,L,AL_L,AL_L,6098
720575940628822248,7205759406288222482,lLN2X02_R,lLN2X02,R,AL_R,AL_R,6546
720575940628822248,7205759406288222482,lLN2X02_R,lLN2X02,R,AL_R,LAL_R,15
720575940614429165,7205759406144291651,lLN2P_b_L,lLN2P_b,L,AL_L,AL_L,7679
720575940614429165,7205759406144291651,lLN2P_b_L,lLN2P_b,L,AL_L,VES_L,1
720575940610669614,7205759406106696141,lLN2P_b_L,lLN2P_b,L,AL_L,AL_L,7879
720575940610669614,7205759406106696141,lLN2P_b_L,lLN2P_b,L,AL_L,CRE_L,1
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,AL_L,12598
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,AL_R,1715
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,AOTU_R,153
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,CRE_R,10
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,EB,13
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,GNG,23
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,LAL_L,53
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,LAL_R,13
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,MB_ML_R,4
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,PRW,86
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,SIP_R,12
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,SLP_R,20
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,SMP_R,1
720575940614756589,7205759406147565891,ALBN1_L,ALBN1,L,AL_L,VES_R,8
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,AL_L,12598
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,AL_R,1715
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,AOTU_R,153
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,CRE_R,10
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,EB,13
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,GNG,23
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,LAL_L,53
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,LAL_R,13
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,MB_ML_R,4
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,PRW,86
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,SIP_R,12
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,SLP_R,20
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,SMP_R,1
720575940614756589,7205759406147565892,ALBN1_R,ALBN1,R,AL_R,VES_R,8
720575940615669972,7205759406156699721,l2LN23_L,l2LN23,L,AL_L,AL_L,3757
720575940615669972,7205759406156699721,l2LN23_L,l2LN23,L,AL_L,VES_L,59
720575940622457443,7205759406224574432,lLN2X06_R,lLN2X06,R,AL_R,AL_R,5976
720575940622457443,7205759406224574432,lLN2X06_R,lLN2X06,R,AL_R,AVLP_R,1
720575940622457443,7205759406224574432,lLN2X06_R,lLN2X06,R,AL_R,LAL_R,5
720575940622457443,7205759406224574432,lLN2X06_R,lLN2X06,R,AL_R,,7
720575940620565313,7205759406205653131,lLN2X12_L,lLN2X12,L,AL_L,AL_L,8452
720575940620565313,7205759406205653131,lLN2X12_L,lLN2X12,L,AL_L,CRE_L,4
720575940620565313,7205759406205653131,lLN2X12_L,lLN2X12,L,AL_L,GA_L,27
720575940626115134,7205759406261151342,lLN2P_b_R,lLN2P_b,R,AL_R,AL_R,7516
720575940626115134,7205759406261151342,lLN2P_b_R,lLN2P_b,R,AL_R,LAL_R,2
720575940640955637,7205759406409556372,lLN2P_c_R,lLN2P_c,R,AL_R,AL_R,8542
720575940640955637,7205759406409556372,lLN2P_c_R,lLN2P_c,R,AL_R,AVLP_R,8
720575940632198442,7205759406321984421,lLN2X02_L,lLN2X02,L,AL_L,AL_L,6252
720575940632198442,7205759406321984421,lLN2X02_L,lLN2X02,L,AL_L,CRE_L,8
720575940632198442,7205759406321984421,lLN2X02_L,lLN2X02,L,AL_L,LAL_L,7
720575940624450342,7205759406244503421,lLN2P_b_L,lLN2P_b,L,AL_L,AL_L,7776
720575940624450342,7205759406244503421,lLN2P_b_L,lLN2P_b,L,AL_L,LAL_L,32
720575940616197819,7205759406161978192,lLN2X05_R,lLN2X05,R,AL_R,AL_R,8402
720575940629111814,7205759406291118142,vLN24_R,vLN24,R,AL_R,AL_R,5177
720575940617299131,7205759406172991312,lLN2X05_R,lLN2X05,R,AL_R,AL_R,11419
720575940617299131,7205759406172991312,lLN2X05_R,lLN2X05,R,AL_R,VES_R,19
720575940608241365,7205759406082413651,lLN2X10_L,lLN2X10,L,AL_L,AL_L,5478
720575940608241365,7205759406082413651,lLN2X10_L,lLN2X10,L,AL_L,,10
720575940631907159,7205759406319071591,lLN2T_d_L,lLN2T_d,L,AL_L,AL_L,63
720575940631907159,7205759406319071591,lLN2T_d_L,lLN2T_d,L,AL_L,AL_R,11086
720575940631907159,7205759406319071591,lLN2T_d_L,lLN2T_d,L,AL_L,EB,37
720575940631907159,7205759406319071591,lLN2T_d_L,lLN2T_d,L,AL_L,LAL_R,34
720575940631907159,7205759406319071592,lLN2T_d_R,lLN2T_d,R,AL_R,AL_L,63
720575940631907159,7205759406319071592,lLN2T_d_R,lLN2T_d,R,AL_R,AL_R,11086
720575940631907159,7205759406319071592,lLN2T_d_R,lLN2T_d,R,AL_R,EB,37
720575940631907159,7205759406319071592,lLN2T_d_R,lLN2T_d,R,AL_R,LAL_R,34
720575940637136752,7205759406371367522,lLN2X04_R,lLN2X04,R,AL_R,AL_R,14799
720575940637136752,7205759406371367522,lLN2X04_R,lLN2X04,R,AL_R,VES_R,7
720575940611671506,7205759406116715061,lLN2X05_L,lLN2X05,L,AL_L,AL_L,10663
720575940611671506,7205759406116715061,lLN2X05_L,lLN2X05,L,AL_L,CRE_L,5
720575940640986075,7205759406409860752,lLN2X09_R,lLN2X09,R,AL_R,AL_R,4193
720575940625251401,7205759406252514011,lLN2T_d_L,lLN2T_d,L,AL_L,AL_L,10864
720575940625251401,7205759406252514011,lLN2T_d_L,lLN2T_d,L,AL_L,AL_R,103
720575940625251401,7205759406252514011,lLN2T_d_L,lLN2T_d,L,AL_L,EB,14
720575940625251401,7205759406252514011,lLN2T_d_L,lLN2T_d,L,AL_L,LAL_L,65
720575940625251401,7205759406252514011,lLN2T_d_L,lLN2T_d,L,AL_L,,56
720575940625251401,7205759406252514012,lLN2T_d_R,lLN2T_d,R,AL_R,AL_L,10864
720575940625251401,7205759406252514012,lLN2T_d_R,lLN2T_d,R,AL_R,AL_R,103
720575940625251401,7205759406252514012,lLN2T_d_R,lLN2T_d,R,AL_R,EB,14
720575940625251401,7205759406252514012,lLN2T_d_R,lLN2T_d,R,AL_R,LAL_L,65
720575940625251401,7205759406252514012,lLN2T_d_R,lLN2T_d,R,AL_R,,56
720575940613489617,7205759406134896171,LN60a_L,LN60a,L,AL_L,AL_L,6338
720575940613489617,7205759406134896171,LN60a_L,LN60a,L,AL_L,AL_R,2146
720575940613489617,7205759406134896171,LN60a_L,LN60a,L,AL_L,LAL_L,15
720575940613489617,7205759406134896172,LN60a_R,LN60a,R,AL_R,AL_L,6338
720575940613489617,7205759406134896172,LN60a_R,LN60a,R,AL_R,AL_R,2146
720575940613489617,7205759406134896172,LN60a_R,LN60a,R,AL_R,LAL_L,15
720575940632416298,7205759406324162981,lLN2T_e_L,lLN2T_e,L,AL_L,AL_L,12880
720575940632416298,7205759406324162981,lLN2T_e_L,lLN2T_e,L,AL_L,AL_R,113
720575940632416298,7205759406324162981,lLN2T_e_L,lLN2T_e,L,AL_L,LAL_L,6
720575940632416298,7205759406324162981,lLN2T_e_L,lLN2T_e,L,AL_L,,144
720575940632416298,7205759406324162982,lLN2T_e_R,lLN2T_e,R,AL_R,AL_L,12880
720575940632416298,7205759406324162982,lLN2T_e_R,lLN2T_e,R,AL_R,AL_R,113
720575940632416298,7205759406324162982,lLN2T_e_R,lLN2T_e,R,AL_R,LAL_L,6
720575940632416298,7205759406324162982,lLN2T_e_R,lLN2T_e,R,AL_R,,144
720575940625584484,7205759406255844842,lLN2X10_R,lLN2X10,R,AL_R,AL_R,8636
720575940610161091,7205759406101610912,lLN1_bc_R,lLN1_bc,R,AL_R,AL_R,9737
720575940619078091,7205759406190780912,lLN2X10_R,lLN2X10,R,AL_R,AL_R,6482
720575940630225403,7205759406302254032,lLN2X12_R,lLN2X12,R,AL_R,AL_R,7354
720575940622650879,7205759406226508792,lLN2X12_R,lLN2X12,R,AL_R,AL_R,7587
720575940622650879,7205759406226508792,lLN2X12_R,lLN2X12,R,AL_R,,71
720575940610408643,7205759406104086431,lLN2X02_L,lLN2X02,L,AL_L,AL_L,6292
720575940610408643,7205759406104086431,lLN2X02_L,lLN2X02,L,AL_L,CRE_L,10
720575940610408643,7205759406104086431,lLN2X02_L,lLN2X02,L,AL_L,LAL_L,4
720575940630340474,7205759406303404742,vLN25_R,vLN25,R,AL_R,AL_R,3660
720575940630340474,7205759406303404742,vLN25_R,vLN25,R,AL_R,AMMC_R,47
720575940630340474,7205759406303404742,vLN25_R,vLN25,R,AL_R,VES_R,1028
720575940630340474,7205759406303404742,vLN25_R,vLN25,R,AL_R,,4
720575940616758322,7205759406167583222,lLN2X04_R,lLN2X04,R,AL_R,AL_R,15212
720575940616758322,7205759406167583222,lLN2X04_R,lLN2X04,R,AL_R,AVLP_R,41
720575940616758322,7205759406167583222,lLN2X04_R,lLN2X04,R,AL_R,VES_R,1
720575940629792732,7205759406297927322,lLN1_bc_R,lLN1_bc,R,AL_R,AL_R,9920
720575940629792732,7205759406297927322,lLN1_bc_R,lLN1_bc,R,AL_R,AVLP_R,21
720575940629792732,7205759406297927322,lLN1_bc_R,lLN1_bc,R,AL_R,,35
720575940626342174,7205759406263421742,lLN1_bc_R,lLN1_bc,R,AL_R,AL_R,9477
720575940626342174,7205759406263421742,lLN1_bc_R,lLN1_bc,R,AL_R,MB_ML_R,5
720575940626342174,7205759406263421742,lLN1_bc_R,lLN1_bc,R,AL_R,,6
720575940628059978,7205759406280599782,lLN2X11_R,lLN2X11,R,AL_R,AL_R,12508
720575940628059978,7205759406280599782,lLN2X11_R,lLN2X11,R,AL_R,MB_ML_R,6
720575940628059978,7205759406280599782,lLN2X11_R,lLN2X11,R,AL_R,,18
720575940660217729,7205759406602177292,lLN1_bc_R,lLN1_bc,R,AL_R,AL_R,8897
720575940631899223,7205759406318992231,lLN2X05_L,lLN2X05,L,AL_L,AL_L,10757
720575940621398254,7205759406213982541,lLN2X04_L,lLN2X04,L,AL_L,AL_L,15010
720575940621398254,7205759406213982541,lLN2X04_L,lLN2X04,L,AL_L,CRE_L,2
720575940612347571,7205759406123475712,lLN1_bc_R,lLN1_bc,R,AL_R,AL_R,10512
720575940621542747,7205759406215427472,lLN1_a_R,lLN1_a,R,AL_R,AL_R,10679
720575940617537570,7205759406175375701,lLN1_bc_L,lLN1_bc,L,AL_L,AL_L,10920
720575940617537570,7205759406175375701,lLN1_bc_L,lLN1_bc,L,AL_L,CRE_L,4
720575940617537570,7205759406175375701,lLN1_bc_L,lLN1_bc,L,AL_L,,14
720575940633938349,7205759406339383491,lLN1_bc_L,lLN1_bc,L,AL_L,AL_L,10709
720575940633938349,7205759406339383491,lLN1_bc_L,lLN1_bc,L,AL_L,,24
720575940633483807,7205759406334838071,lLN2T_e_L,lLN2T_e,L,AL_L,AL_L,14152
720575940633483807,7205759406334838071,lLN2T_e_L,lLN2T_e,L,AL_L,AL_R,25
720575940633483807,7205759406334838071,lLN2T_e_L,lLN2T_e,L,AL_L,CRE_L,11
720575940633483807,7205759406334838071,lLN2T_e_L,lLN2T_e,L,AL_L,,28
720575940633483807,7205759406334838072,lLN2T_e_R,lLN2T_e,R,AL_R,AL_L,14152
720575940633483807,7205759406334838072,lLN2T_e_R,lLN2T_e,R,AL_R,AL_R,25
720575940633483807,7205759406334838072,lLN2T_e_R,lLN2T_e,R,AL_R,CRE_L,11
720575940633483807,7205759406334838072,lLN2T_e_R,lLN2T_e,R,AL_R,,28
720575940622338742,7205759406223387422,lLN1_bc_R,lLN1_bc,R,AL_R,AL_R,8953
720575940627927573,7205759406279275731,lLN2X04_L,lLN2X04,L,AL_L,AL_L,13911
720575940627927573,7205759406279275731,lLN2X04_L,lLN2X04,L,AL_L,LAL_L,1
720575940618757666,7205759406187576661,lLN2T_c_L,lLN2T_c,L,AL_L,AL_L,15596
720575940618757666,7205759406187576661,lLN2T_c_L,lLN2T_c,L,AL_L,CRE_L,23
720575940618757666,7205759406187576661,lLN2T_c_L,lLN2T_c,L,AL_L,LAL_L,45
720575940619931119,7205759406199311191,lLN2X11_L,lLN2X11,L,AL_L,AL_L,12175
720575940619931119,7205759406199311191,lLN2X11_L,lLN2X11,L,AL_L,CRE_L,7
720575940619931119,7205759406199311191,lLN2X11_L,lLN2X11,L,AL_L,LAL_L,1
720575940628914436,7205759406289144361,lLN2X12_L,lLN2X12,L,AL_L,AL_L,8003
720575940628914436,7205759406289144361,lLN2X12_L,lLN2X12,L,AL_L,CRE_L,5
720575940623137997,7205759406231379972,lLN1_bc_R,lLN1_bc,R,AL_R,AL_R,9820
720575940631603281,7205759406316032812,lLN1_bc_R,lLN1_bc,R,AL_R,AL_R,9933
720575940631603281,7205759406316032812,lLN1_bc_R,lLN1_bc,R,AL_R,,6
720575940619059102,7205759406190591022,lLN2X03_R,lLN2X03,R,AL_R,AL_R,11171
720575940618385620,7205759406183856201,lLN2T_d_L,lLN2T_d,L,AL_L,AL_L,12526
720575940618385620,7205759406183856201,lLN2T_d_L,lLN2T_d,L,AL_L,AL_R,127
720575940618385620,7205759406183856201,lLN2T_d_L,lLN2T_d,L,AL_L,EB,7
720575940618385620,7205759406183856201,lLN2T_d_L,lLN2T_d,L,AL_L,LAL_L,38
720575940618385620,7205759406183856201,lLN2T_d_L,lLN2T_d,L,AL_L,LAL_R,7
720575940618385620,7205759406183856201,lLN2T_d_L,lLN2T_d,L,AL_L,,56
720575940618385620,7205759406183856202,lLN2T_d_R,lLN2T_d,R,AL_R,AL_L,12526
720575940618385620,7205759406183856202,lLN2T_d_R,lLN2T_d,R,AL_R,AL_R,127
720575940618385620,7205759406183856202,lLN2T_d_R,lLN2T_d,R,AL_R,EB,7
720575940618385620,7205759406183856202,lLN2T_d_R,lLN2T_d,R,AL_R,LAL_L,38
720575940618385620,7205759406183856202,lLN2T_d_R,lLN2T_d,R,AL_R,LAL_R,7
720575940618385620,7205759406183856202,lLN2T_d_R,lLN2T_d,R,AL_R,,56
720575940615708482,7205759406157084822,lLN1_bc_R,lLN1_bc,R,AL_R,AL_R,8854
720575940615708482,7205759406157084822,lLN1_bc_R,lLN1_bc,R,AL_R,,35
720575940641606541,7205759406416065411,lLN1_bc_L,lLN1_bc,L,AL_L,AL_L,9055
720575940641606541,7205759406416065411,lLN1_bc_L,lLN1_bc,L,AL_L,,20
720575940631287912,7205759406312879121,lLN1_bc_L,lLN1_bc,L,AL_L,AL_L,9693
720575940631287912,7205759406312879121,lLN1_bc_L,lLN1_bc,L,AL_L,MB_ML_L,12
720575940631975884,7205759406319758841,lLN2X12_L,lLN2X12,L,AL_L,AL_L,7889
720575940631975884,7205759406319758841,lLN2X12_L,lLN2X12,L,AL_L,CRE_L,6
720575940621585279,7205759406215852792,lLN2X12_R,lLN2X12,R,AL_R,AL_R,8517
720575940621585279,7205759406215852792,lLN2X12_R,lLN2X12,R,AL_R,,1
720575940612637554,7205759406126375542,lLN2X12_R,lLN2X12,R,AL_R,AL_R,9329
720575940616908177,7205759406169081772,lLN1_bc_R,lLN1_bc,R,AL_R,AL_R,8888
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,AL_L,964
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,AL_R,13449
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,AOTU_L,64
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,CRE_L,7
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,GNG,32
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,LAL_L,5
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,MB_ML_L,1
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,NO,18
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,PRW,17
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,SIP_L,25
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,SLP_L,22
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,SMP_L,1
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,VES_L,5
720575940628023685,7205759406280236851,ALBN1_L,ALBN1,L,AL_L,VES_R,7
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,AL_L,964
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,AL_R,13449
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,AOTU_L,64
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,CRE_L,7
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,GNG,32
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,LAL_L,5
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,MB_ML_L,1
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,NO,18
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,PRW,17
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,SIP_L,25
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,SLP_L,22
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,SMP_L,1
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,VES_L,5
720575940628023685,7205759406280236852,ALBN1_R,ALBN1,R,AL_R,VES_R,7
720575940621298270,7205759406212982701,lLN1_bc_L,lLN1_bc,L,AL_L,AL_L,11251
720575940621298270,7205759406212982701,lLN1_bc_L,lLN1_bc,L,AL_L,,1
720575940631586858,7205759406315868581,lLN1_a_L,lLN1_a,L,AL_L,AL_L,11733
720575940631586858,7205759406315868581,lLN1_a_L,lLN1_a,L,AL_L,MB_ML_L,4
720575940631586858,7205759406315868581,lLN1_a_L,lLN1_a,L,AL_L,,4
720575940625585508,7205759406255855082,lLN1_bc_R,lLN1_bc,R,AL_R,AL_R,10918
720575940625585508,7205759406255855082,lLN1_bc_R,lLN1_bc,R,AL_R,AVLP_R,1
720575940625585508,7205759406255855082,lLN1_bc_R,lLN1_bc,R,AL_R,,6
720575940616169578,7205759406161695781,lLN2T_b_L,lLN2T_b,L,AL_L,AL_L,16461
720575940616169578,7205759406161695781,lLN2T_b_L,lLN2T_b,L,AL_L,CRE_L,10
720575940616169578,7205759406161695781,lLN2T_b_L,lLN2T_b,L,AL_L,LAL_L,1
720575940616169578,7205759406161695781,lLN2T_b_L,lLN2T_b,L,AL_L,VES_L,2
720575940606722249,7205759406067222492,lLN2X03_R,lLN2X03,R,AL_R,AL_R,12241
720575940606722249,7205759406067222492,lLN2X03_R,lLN2X03,R,AL_R,AVLP_R,14
720575940606722249,7205759406067222492,lLN2X03_R,lLN2X03,R,AL_R,,44
720575940606056905,7205759406060569051,lLN1_bc_L,lLN1_bc,L,AL_L,AL_L,10932
720575940618561403,7205759406185614031,lLN1_bc_L,lLN1_bc,L,AL_L,AL_L,9581
720575940618561403,7205759406185614031,lLN1_bc_L,lLN1_bc,L,AL_L,,13
720575940623146701,7205759406231467012,lLN2T_e_R,lLN2T_e,R,AL_R,AL_R,12760
720575940623146701,7205759406231467012,lLN2T_e_R,lLN2T_e,R,AL_R,LAL_R,2
720575940635945919,7205759406359459191,v2LN30_L,v2LN30,L,AL_L,AL_L,34741
720575940635945919,7205759406359459191,v2LN30_L,v2LN30,L,AL_L,,58
720575940624435128,7205759406244351282,lLN2X11_R,lLN2X11,R,AL_R,AL_R,12890
720575940624435128,7205759406244351282,lLN2X11_R,lLN2X11,R,AL_R,AVLP_R,7
720575940624435128,7205759406244351282,lLN2X11_R,lLN2X11,R,AL_R,,63
720575940640541091,7205759406405410912,lLN1_bc_R,lLN1_bc,R,AL_R,AL_R,11929
720575940646576436,7205759406465764362,lLN2T_c_R,lLN2T_c,R,AL_R,AL_R,13827
720575940646576436,7205759406465764362,lLN2T_c_R,lLN2T_c,R,AL_R,AVLP_R,5
720575940641593051,7205759406415930511,lLN1_bc_L,lLN1_bc,L,AL_L,AL_L,9308
720575940640830453,7205759406408304531,lLN2X03_L,lLN2X03,L,AL_L,AL_L,14830
720575940640830453,7205759406408304531,lLN2X03_L,lLN2X03,L,AL_L,,24
720575940633294796,7205759406332947962,lLN2T_b_R,lLN2T_b,R,AL_R,AL_R,16790
720575940633294796,7205759406332947962,lLN2T_b_R,lLN2T_b,R,AL_R,VES_R,4
720575940660217473,7205759406602174731,lLN2X11_L,lLN2X11,L,AL_L,AL_L,13527
720575940660217473,7205759406602174731,lLN2X11_L,lLN2X11,L,AL_L,CRE_L,18
720575940660217473,7205759406602174731,lLN2X11_L,lLN2X11,L,AL_L,,1
720575940644704160,7205759406447041601,lLN2X03_L,lLN2X03,L,AL_L,AL_L,13115
720575940637623780,7205759406376237802,lLN2X03_R,lLN2X03,R,AL_R,AL_R,14631
720575940632403986,7205759406324039861,il3LN6_L,il3LN6,L,AL_L,AL_L,18397
720575940632403986,7205759406324039861,il3LN6_L,il3LN6,L,AL_L,AL_R,20688
720575940632403986,7205759406324039861,il3LN6_L,il3LN6,L,AL_L,CRE_L,55
720575940632403986,7205759406324039861,il3LN6_L,il3LN6,L,AL_L,GNG,708
720575940632403986,7205759406324039861,il3LN6_L,il3LN6,L,AL_L,LAL_L,55
720575940632403986,7205759406324039861,il3LN6_L,il3LN6,L,AL_L,LAL_R,33
720575940632403986,7205759406324039861,il3LN6_L,il3LN6,L,AL_L,VES_R,22
720575940632403986,7205759406324039862,il3LN6_R,il3LN6,R,AL_R,AL_L,18397
720575940632403986,7205759406324039862,il3LN6_R,il3LN6,R,AL_R,AL_R,20688
720575940632403986,7205759406324039862,il3LN6_R,il3LN6,R,AL_R,CRE_L,55
720575940632403986,7205759406324039862,il3LN6_R,il3LN6,R,AL_R,GNG,708
720575940632403986,7205759406324039862,il3LN6_R,il3LN6,R,AL_R,LAL_L,55
720575940632403986,7205759406324039862,il3LN6_R,il3LN6,R,AL_R,LAL_R,33
720575940632403986,7205759406324039862,il3LN6_R,il3LN6,R,AL_R,VES_R,22
720575940613590501,7205759406135905011,lLN2T_c_L,lLN2T_c,L,AL_L,AL_L,15748
720575940613590501,7205759406135905011,lLN2T_c_L,lLN2T_c,L,AL_L,CRE_L,4
720575940613590501,7205759406135905011,lLN2T_c_L,lLN2T_c,L,AL_L,LAL_L,42
720575940614956072,7205759406149560722,v2LN30_R,v2LN30,R,AL_R,AL_R,33017
720575940614956072,7205759406149560722,v2LN30_R,v2LN30,R,AL_R,AMMC_R,1
720575940640803200,7205759406408032002,lLN2F_a_R,lLN2F_a,R,AL_R,AL_R,22159
720575940640803200,7205759406408032002,lLN2F_a_R,lLN2F_a,R,AL_R,VES_R,5
720575940624012692,7205759406240126921,CB1668_L,CB1668,L,AL_L,AL_L,393
720575940624012692,7205759406240126921,CB1668_L,CB1668,L,AL_L,AL_R,762
720575940624012692,7205759406240126921,CB1668_L,CB1668,L,AL_L,LAL_R,5
