bodyId_pre,bodyId_post,weight,type_pre,type_post,instance_pre,instance_post,conn_roiInfo
1671620613,1943811511,17,v2LN30,M_lvPNm31,v2LN30_R,M_lvPNm31_R,"{'AL(R)': {'pre': 17, 'post': 17}, 'AL-DA1(R)': {'pre': 5, 'post': 5}, 'AL-VA3(R)': {'pre': 5, 'post': 5}, 'AL-VA4(R)': {'pre': 6, 'post': 6}, 'AL-VC2(R)': {'pre': 1, 'post': 1}}"
1671638278,1671952694,17,M_l2PNl20,M_lvPNm24,M_l2PNl20_R,M_lvPNm24_R,"{'AL(R)': {'pre': 17, 'post': 17}, 'AL-VL2p(R)': {'pre': 1, 'post': 1}, 'AL-VC5(R)': {'pre': 1, 'post': 1}, 'AL-VP2(R)': {'pre': 2, 'post': 1}, 'AL-VP1m(R)': {'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 4, 'post': 4}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}, 'AL-VP4(R)': {'pre': 1, 'post': 1}, 'AL-DA1(R)': {'pre': 1, 'post': 1}, 'AL-DM4(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 1, 'post': 1}}"
1697272285,1700307582,17,ORN_DP1m,M_l2PNl21,ORN_DP1m_R,M_l2PNl21_R,"{'AL(R)': {'pre': 17, 'post': 17}, 'AL-DP1m(R)': {'pre': 17, 'post': 17}}"
1851061177,1671952694,17,VA1d_adPN,M_lvPNm24,VA1d_adPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 17, 'post': 17}, 'AL-VA1d(R)': {'pre': 14, 'post': 13}, 'AL-VA1v(R)': {'pre': 3, 'post': 4}}"
1918911323,1693827279,17,,M_adPNm8,LN,M_adPNm8_R,"{'AL(R)': {'pre': 17, 'post': 17}, 'AL-DL2v(R)': {'pre': 8, 'post': 8}, 'AL-DP1l(R)': {'pre': 7, 'post': 7}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}"
2005894552,1700307582,17,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'PENP': {'pre': 7, 'post': 7}, 'SAD': {'pre': 7, 'post': 7}, 'SAD(-AMMC)': {'pre': 7, 'post': 7}, 'VMNP': {'pre': 8, 'post': 8}, 'VES(R)': {'pre': 8, 'post': 8}, 'AL-VP2(R)': {'pre': 1, 'post': 1}}"
330268940,609924156,16,LHCENT9,M_lvPNm39,LHCENT9_R,M_lvPNm39_R,"{'LH(R)': {'pre': 10, 'post': 9}, 'SNP(R)': {'pre': 6, 'post': 6}, 'SLP(R)': {'pre': 6, 'post': 6}, 'VLNP(R)': {'post': 1}, 'AVLP(R)': {'post': 1}}"
755518957,1671952694,16,DM3_adPN,M_lvPNm24,DM3_adPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 16, 'post': 16}, 'AL-DC4(R)': {'pre': 9, 'post': 8}, 'AL-DL5(R)': {'pre': 4, 'post': 4}, 'AL-DM3(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 2, 'post': 3}}"
1640594274,1700307582,16,DC1_adPN,M_l2PNl21,DC1_adPN_R,M_l2PNl21_R,"{'AL(R)': {'pre': 16, 'post': 16}, 'AL-DC1(R)': {'pre': 14, 'post': 14}, 'AL-DC4(R)': {'pre': 2, 'post': 2}}"
1666578623,1700307582,16,ORN_DP1m,M_l2PNl21,ORN_DP1m_R,M_l2PNl21_R,"{'AL(R)': {'pre': 16, 'post': 16}, 'AL-DP1m(R)': {'pre': 15, 'post': 15}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
1698618777,1700307582,16,ORN_DP1m,M_l2PNl21,ORN_DP1m_R,M_l2PNl21_R,"{'AL(R)': {'pre': 16, 'post': 16}, 'AL-DP1m(R)': {'pre': 16, 'post': 16}}"
1731294438,1693827279,16,ORN_DL2v,M_adPNm8,ORN_DL2v_R,M_adPNm8_R,"{'AL(R)': {'pre': 16, 'post': 16}, 'AL-DL2v(R)': {'pre': 16, 'post': 16}}"
1889253785,1943811511,16,VA3_adPN,M_lvPNm31,VA3_adPN_R,M_lvPNm31_R,"{'AL(R)': {'pre': 16, 'post': 16}, 'AL-VA3(R)': {'pre': 16, 'post': 16}}"
5813024692,1671952694,16,M_adPNm3,M_lvPNm24,M_adPNm3_R,M_lvPNm24_R,"{'AL(R)': {'pre': 16, 'post': 16}, 'AL-DC4(R)': {'pre': 2, 'post': 2}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}, 'AL-VM7v(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 4, 'post': 3}, 'AL-DC1(R)': {'pre': 1, 'post': 2}, 'AL-DL1(R)': {'pre': 2, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}, 'AL-VC1(R)': {'pre': 1, 'post': 1}, 'AL-VC5(R)': {'pre': 1, 'post': 1}}"
698508565,1700307582,15,V_ilPN,M_l2PNl21,V_ilPN,M_l2PNl21_R,"{'AL(R)': {'pre': 15, 'post': 15}, 'AL-V(R)': {'pre': 15, 'post': 15}}"
1697276313,1700307582,15,ORN_DP1m,M_l2PNl21,ORN_DP1m_R,M_l2PNl21_R,"{'AL(R)': {'pre': 15, 'post': 15}, 'AL-DP1l(R)': {'pre': 5, 'post': 5}, 'AL-DP1m(R)': {'pre': 10, 'post': 10}}"
1731325118,1700307582,15,ORN_DP1m,M_l2PNl21,ORN_DP1m_R,M_l2PNl21_R,"{'AL(R)': {'pre': 15, 'post': 15}, 'AL-DP1m(R)': {'pre': 15, 'post': 15}}"
1759329458,1693827279,15,,M_adPNm8,LN_L,M_adPNm8_R,"{'AL(R)': {'pre': 14, 'post': 14}, 'AL-DP1l(R)': {'pre': 2, 'post': 2}, 'AL-VL1(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 8, 'post': 8}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}"
1850706912,1700307582,15,VC2_lPN,M_l2PNl21,VC2_lPN_R,M_l2PNl21_R,"{'AL(R)': {'pre': 15, 'post': 15}, 'AL-VC2(R)': {'pre': 14, 'post': 14}, 'AL-VP4(R)': {'pre': 1, 'post': 1}}"
5813034493,1700307582,15,lLN2T_b,M_l2PNl21,lLN2T_b(Tortuous)_R,M_l2PNl21_R,"{'AL(R)': {'pre': 15, 'post': 15}, 'AL-VA2(R)': {'pre': 5, 'post': 5}, 'AL-VC5(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 1, 'post': 2}, 'AL-V(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 1}, 'AL-VA3(R)': {'pre': 1, 'post': 1}, 'AL-VP1m(R)': {'pre': 1, 'post': 1}, 'AL-DL5(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}"
5813054773,1700307582,15,l2LN18,M_l2PNl21,l2LN18_R,M_l2PNl21_R,"{'AL(R)': {'pre': 15, 'post': 15}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}, 'AL-VA2(R)': {'pre': 11, 'post': 11}, 'AL-DL2d(R)': {'pre': 1, 'post': 1}, 'AL-VC2(R)': {'pre': 1, 'post': 1}}"
1642623277,1700307582,14,lLN1_b,M_l2PNl21,lLN1_b_R,M_l2PNl21_R,"{'AL(R)': {'pre': 14, 'post': 14}, 'AL-VC2(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 10, 'post': 10}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}, 'AL-V(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
1670265095,1700307582,14,,M_l2PNl21,LN,M_l2PNl21_R,"{'AL(R)': {'pre': 14, 'post': 14}, 'AL-VC3l(R)': {'pre': 2, 'post': 2}, 'AL-DL2v(R)': {'pre': 3, 'post': 3}, 'AL-DL5(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1}, 'AL-DP1m(R)': {'pre': 3, 'post': 4}, 'AL-VA2(R)': {'pre': 1, 'post': 1}, 'AL-VA7m(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 2, 'post': 2}}"
1670597533,1700307582,14,lLN1_a,M_l2PNl21,lLN1_a_R,M_l2PNl21_R,"{'AL(R)': {'pre': 14, 'post': 14}, 'AL-VA2(R)': {'pre': 1, 'post': 1}, 'AL-V(R)': {'pre': 5, 'post': 5}, 'AL-DP1l(R)': {'pre': 3, 'post': 3}, 'AL-DP1m(R)': {'pre': 3, 'post': 3}, 'AL-DC4(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}"
1704347707,1693827279,14,lLN2T_c,M_adPNm8,lLN2T_c(Tortuous)_R,M_adPNm8_R,"{'AL(R)': {'pre': 14, 'post': 14}, 'AL-DL2v(R)': {'pre': 12, 'post': 12}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
1731626696,1693827279,14,ORN_DL2v,M_adPNm8,ORN_DL2v_R,M_adPNm8_R,"{'AL(R)': {'pre': 14, 'post': 14}, 'AL-DL2v(R)': {'pre': 13, 'post': 13}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
5813000276,1447205602,14,VC3l_adPN,M_vPNml83,VC3l_adPN_R,M_vPNml83_R,"{'AL(R)': {'pre': 14, 'post': 14}, 'AL-VC3l(R)': {'pre': 14, 'post': 14}}"
5813055025,2383731281,14,VA3_adPN,M_vPNml51,VA3_adPN_R,M_vPNml51_R,"{'AL(R)': {'pre': 14, 'post': 14}, 'AL-VA3(R)': {'pre': 9, 'post': 9}, 'AL-VL1(R)': {'pre': 1, 'post': 1}, 'AL-VC2(R)': {'pre': 2, 'post': 2}, 'AL-VA5(R)': {'pre': 1, 'post': 1}, 'AL-VA4(R)': {'pre': 1, 'post': 1}}"
1630051981,1943811511,13,VA4_lPN,M_lvPNm31,VA4_lPN_R,M_lvPNm31_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-VA4(R)': {'pre': 5, 'post': 5}, 'AL-VC2(R)': {'pre': 6, 'post': 6}, 'AL-VA3(R)': {'pre': 2, 'post': 2}}"
1671257931,1447205602,13,lLN2P_b,M_vPNml83,lLN2P_b(Patchy)_R,M_vPNml83_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-VC3l(R)': {'pre': 4, 'post': 4}, 'AL-VM7v(R)': {'pre': 2, 'post': 2}, 'AL-VM5d(R)': {'pre': 2, 'post': 2}, 'AL-DM6(R)': {'pre': 4, 'post': 4}, 'AL-DM1(R)': {'pre': 1, 'post': 1}}"
1693827279,2383731281,13,M_adPNm8,M_vPNml51,M_adPNm8_R,M_vPNml51_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-DP1l(R)': {'pre': 5, 'post': 5}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}, 'AL-VL2p(R)': {'pre': 2, 'post': 2}}"
1702310266,1671952694,13,OA-VUMa5,M_lvPNm24,OA-VUMa5_R,M_lvPNm24_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-VP1m(R)': {'pre': 3, 'post': 3}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}, 'AL-DL3(R)': {'pre': 1, 'post': 1}, 'AL-V(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}, 'AL-DC3(R)': {'pre': 1, 'post': 1}}"
1731631162,1693827279,13,ORN_DL2v,M_adPNm8,ORN_DL2v_R,M_adPNm8_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-DL2v(R)': {'pre': 9, 'post': 9}, 'AL-DP1l(R)': {'pre': 4, 'post': 4}}"
1734372986,1700307582,13,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-VC5(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 11, 'post': 11}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}"
1734420152,1693827279,13,DL2v_adPN,M_adPNm8,DL2v_adPN_R,M_adPNm8_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-DL2v(R)': {'pre': 10, 'post': 10}, 'AL-DP1l(R)': {'pre': 2, 'post': 2}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}}"
1734420152,2383731281,13,DL2v_adPN,M_vPNml51,DL2v_adPN_R,M_vPNml51_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-DL2v(R)': {'pre': 9, 'post': 9}, 'AL-DP1l(R)': {'pre': 2, 'post': 2}, 'AL-VL2a(R)': {'pre': 2, 'post': 2}}"
1762661722,1693827279,13,ORN_DL2v,M_adPNm8,ORN_DL2v_R,M_adPNm8_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-DL2v(R)': {'pre': 12, 'post': 12}, 'AL-DL2d(R)': {'pre': 1, 'post': 1}}"
2256863785,1700307582,13,v2LN39A,M_l2PNl21,v2LN39a_R,M_l2PNl21_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-VP4(R)': {'pre': 3, 'post': 3}, 'AL-VP1l(R)': {'pre': 2, 'post': 1}, 'AL-V(R)': {'pre': 6, 'post': 6}, 'AL-VP5(R)': {'pre': 1, 'post': 1}}"
5813032595,1671952694,13,lLN2T_a,M_lvPNm24,lLN2T_a(Tortuous)_R,M_lvPNm24_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-V(R)': {'pre': 2, 'post': 2}, 'AL-DC1(R)': {'pre': 1, 'post': 1}, 'AL-DL2d(R)': {'pre': 1, 'post': 1}, 'AL-VP5(R)': {'pre': 1, 'post': 1}, 'AL-DA2(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 2, 'post': 2}, 'AL-VA1v(R)': {'pre': 1, 'post': 1}, 'AL-DM4(R)': {'pre': 2, 'post': 2}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}}"
5813038793,1693827279,13,DL2v_adPN,M_adPNm8,DL2v_adPN_R,M_adPNm8_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-DL2v(R)': {'pre': 9, 'post': 10}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}, 'AL-VL2a(R)': {'pre': 3, 'post': 2}}"
5813039465,2383731281,13,DL2v_adPN,M_vPNml51,DL2v_adPN_R,M_vPNml51_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-DL2v(R)': {'pre': 12, 'post': 12}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}}"
5813056072,1700307582,13,VP1m_l2PN,M_l2PNl21,VP1m_l2PN(lALT)_R,M_l2PNl21_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-V(R)': {'pre': 3, 'post': 3}, 'AL-VP1m(R)': {'pre': 8, 'post': 8}, 'LH(R)': {'pre': 1, 'post': 1}, 'AL-VP5(R)': {'pre': 1, 'post': 1}}"
5813070873,5813034081,13,,M_vPNml58,LN,M_vPNml58_R,"{'AL(R)': {'pre': 13, 'post': 13}, 'AL-DP1m(R)': {'pre': 13, 'post': 13}}"
5813087621,609924156,13,LHAV4j1,M_lvPNm39,LHAV4j1_R,M_lvPNm39_R,"{'LH(R)': {'pre': 13, 'post': 13}}"
1536947502,1700307582,12,D_adPN,M_l2PNl21,D_adPN_R,M_l2PNl21_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-D(R)': {'pre': 11, 'post': 11}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}"
1670265016,1700307582,12,OA-VUMa2,M_l2PNl21,OA-VUMa2_R,M_l2PNl21_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-DC4(R)': {'pre': 1, 'post': 1}, 'AL-VP5(R)': {'pre': 1, 'post': 1}, 'AL-V(R)': {'pre': 2, 'post': 2}, 'AL-VP1d(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 1, 'post': 1}, 'VLNP(R)': {'pre': 1, 'post': 1}, 'AVLP(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}, 'AL-DL5(R)': {'pre': 1, 'post': 1}}"
1671620613,609924156,12,v2LN30,M_lvPNm39,v2LN30_R,M_lvPNm39_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-DP1l(R)': {'pre': 10, 'post': 10}, 'AL-VA7l(R)': {'pre': 1, 'post': 1}, 'AL-VA4(R)': {'pre': 1, 'post': 1}}"
1671638278,2383731281,12,M_l2PNl20,M_vPNml51,M_l2PNl20_R,M_vPNml51_R,"{'SNP(R)': {'pre': 6, 'post': 6}, 'SLP(R)': {'pre': 5, 'post': 5}, 'SIP(R)': {'pre': 1, 'post': 1}, 'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}, 'VLNP(R)': {'pre': 1, 'post': 1}, 'PLP(R)': {'pre': 1, 'post': 1}, 'INP': {'pre': 2, 'post': 2}, 'SCL(R)': {'pre': 2, 'post': 2}, 'AL-VC1(R)': {'pre': 1, 'post': 1}}"
1672320134,1700307582,12,lLN2T_a,M_l2PNl21,lLN2T_a(Tortuous)_R,M_l2PNl21_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-VA2(R)': {'pre': 6, 'post': 6}, 'AL-VL2p(R)': {'pre': 1, 'post': 1}, 'AL-VP1l(R)': {'pre': 1, 'post': 1}, 'AL-VC2(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}, 'AL-VA7m(R)': {'pre': 1, 'post': 1}}"
1762351201,1671952694,12,,M_lvPNm24,LN(AL)?,M_lvPNm24_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-V(R)': {'pre': 1, 'post': 1}, 'AL-VC2(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 3, 'post': 3}, 'AL-VP1m(R)': {'pre': 2, 'post': 2}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}"
1794711172,1693827279,12,ORN_DL2v,M_adPNm8,ORN_DL2v_R,M_adPNm8_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-DL2v(R)': {'pre': 10, 'post': 10}, 'AL-DP1l(R)': {'pre': 2, 'post': 2}}"
2009612004,1671952694,12,TRN_VP1m,M_lvPNm24,TRN_VP1m_R,M_lvPNm24_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-V(R)': {'pre': 1, 'post': 1}, 'AL-VP1m(R)': {'pre': 7, 'post': 8}, 'AL-VP5(R)': {'pre': 3, 'post': 3}, 'AL-VP1l(R)': {'pre': 1}}"
2040301572,1700307582,12,lLN11,M_l2PNl21,lLN11_R,M_l2PNl21_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-DC1(R)': {'pre': 3, 'post': 3}, 'AL-VA2(R)': {'pre': 2, 'post': 2}, 'AL-DC3(R)': {'pre': 1, 'post': 1}, 'AL-VC2(R)': {'pre': 3, 'post': 3}, 'AL-VA4(R)': {'pre': 2, 'post': 2}, 'AL-VC1(R)': {'pre': 1, 'post': 1}}"
2064165421,1700307582,12,V_ilPN,M_l2PNl21,V_ilPN,M_l2PNl21_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-V(R)': {'pre': 9, 'post': 9}, 'AL-VP1m(R)': {'pre': 3, 'post': 3}}"
5813024698,1700307582,12,lLN2F_b,M_l2PNl21,lLN2F_b(Full)_R,M_l2PNl21_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-DM1(R)': {'pre': 9, 'post': 9}, 'AL-VA2(R)': {'pre': 1, 'post': 1}, 'AL-VA3(R)': {'pre': 1, 'post': 1}}"
5813024710,1671952694,12,DL2d_adPN,M_lvPNm24,DL2d_adPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-DL2d(R)': {'pre': 12, 'post': 12}}"
5813039011,1693827279,12,ORN_DL2v,M_adPNm8,ORN_DL2v_R,M_adPNm8_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-DL2v(R)': {'pre': 10, 'post': 10}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
5901204684,1693827279,12,ORN_DL2v,M_adPNm8,ORN_DL2v_R,M_adPNm8_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-DL2v(R)': {'pre': 12, 'post': 11}, 'AL-VL2a(R)': {'post': 1}}"
5901206553,1700307582,12,il3LN6,M_l2PNl21,il3LN6_L,M_l2PNl21_R,"{'AL(R)': {'pre': 12, 'post': 12}, 'AL-DP1m(R)': {'pre': 6, 'post': 6}, 'AL-DL2d(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}, 'AL-DC1(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}"
1630051981,2383731281,11,VA4_lPN,M_vPNml51,VA4_lPN_R,M_vPNml51_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-VA4(R)': {'pre': 6, 'post': 6}, 'AL-VC2(R)': {'pre': 4, 'post': 4}, 'AL-VL1(R)': {'pre': 1, 'post': 1}}"
1640922516,1700307582,11,lLN2T_e,M_l2PNl21,lLN2T_e(Tortuous)_R,M_l2PNl21_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-DC1(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 8, 'post': 8}, 'AL-VA2(R)': {'pre': 2, 'post': 2}}"
1668943729,1693827279,11,ORN_DL2v,M_adPNm8,ORN_DL2v_R,M_adPNm8_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-DL2v(R)': {'pre': 11, 'post': 11}}"
1670265095,5813034081,11,,M_vPNml58,LN,M_vPNml58_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-DP1m(R)': {'pre': 11, 'post': 11}}"
1692817033,2383731281,11,VA7l_adPN,M_vPNml51,VA7l_adPN_R,M_vPNml51_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-VA7l(R)': {'pre': 6, 'post': 6}, 'AL-VA5(R)': {'pre': 1, 'post': 1}, 'AL-VC2(R)': {'pre': 1, 'post': 1}, 'AL-VA1v(R)': {'pre': 2, 'post': 2}}"
1697604748,1671952694,11,ORN_DP1m,M_lvPNm24,ORN_DP1m_R,M_lvPNm24_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-DP1m(R)': {'pre': 11, 'post': 11}}"
1701299822,1700307582,11,M_imPNl92,M_l2PNl21,M_imPNl92_R,M_l2PNl21_R,"{'AL(R)': {'pre': 10, 'post': 10}, 'AL-VC5(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}, 'AL-VP1d(R)': {'pre': 2, 'post': 1}, 'AL-VC2(R)': {'pre': 1, 'post': 2}, 'LH(R)': {'pre': 1, 'post': 1}, 'AL-VL1(R)': {'pre': 1, 'post': 1}, 'AL-VP1m(R)': {'pre': 1, 'post': 1}}"
1727975215,1671952694,11,,M_lvPNm24,LN_L,M_lvPNm24_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-DP1m(R)': {'pre': 6, 'post': 6}, 'AL-VA2(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}}"
1793010051,1693827279,11,ORN_DL2v,M_adPNm8,ORN_DL2v_R,M_adPNm8_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-DL2v(R)': {'pre': 11, 'post': 10}, 'AL-DP1l(R)': {'post': 1}}"
1793696526,1693827279,11,ORN_DL2v,M_adPNm8,ORN_DL2v_R,M_adPNm8_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-DL2v(R)': {'pre': 9, 'post': 10}, 'AL-VL2a(R)': {'pre': 2, 'post': 1}}"
5812996052,1671952694,11,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 2, 'post': 2}, 'AL-DC4(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 6, 'post': 6}}"
5812996052,5813034081,11,,M_vPNml58,,M_vPNml58_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-DP1m(R)': {'pre': 7, 'post': 7}, 'AL-DP1l(R)': {'pre': 4, 'post': 4}}"
5813132949,1700307582,11,lLN2P_c,M_l2PNl21,lLN2P_c(Patchy)_R,M_l2PNl21_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-VA2(R)': {'pre': 11, 'post': 11}}"
5901196806,1671952694,11,v2LN3A,M_lvPNm24,v2LN3a_R,M_lvPNm24_R,"{'AL(R)': {'pre': 11, 'post': 11}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}, 'AL-VC2(R)': {'pre': 1, 'post': 1}, 'AL-DL1(R)': {'pre': 1, 'post': 1}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}, 'AL-VM3(R)': {'pre': 1, 'post': 1}, 'AL-DM1(R)': {'pre': 1, 'post': 1}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}, 'AL-D(R)': {'pre': 1, 'post': 1}, 'AL-DC1(R)': {'pre': 1, 'post': 1}, 'AL-DM4(R)': {'pre': 1, 'post': 1}}"
5901197108,2383731281,11,SIP053,M_vPNml51,SIP053_R,M_vPNml51_R,"{'SNP(R)': {'pre': 3, 'post': 3}, 'SIP(R)': {'pre': 2, 'post': 2}, 'INP': {'pre': 8, 'post': 8}, 'SCL(R)': {'pre': 8, 'post': 8}, 'SLP(R)': {'pre': 1, 'post': 1}}"
635062078,5813034081,10,DP1m_adPN,M_vPNml58,DP1m_adPN_R,M_vPNml58_R,"{'LX(R)': {'pre': 2, 'post': 2}, 'LAL(R)': {'pre': 2, 'post': 2}, 'LAL(-GA)(R)': {'pre': 2, 'post': 2}, 'AL(R)': {'pre': 8, 'post': 8}, 'AL-DP1m(R)': {'pre': 8, 'post': 8}}"
788648194,2383731281,10,DL2d_adPN,M_vPNml51,DL2d_adPN_R,M_vPNml51_R,"{'AL(R)': {'pre': 10, 'post': 10}, 'AL-DL2v(R)': {'pre': 9, 'post': 9}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}}"
1609542060,1671952694,10,DL3_lPN,M_lvPNm24,DL3_lPN_R,M_lvPNm24_R,"{'AL(R)': {'pre': 10, 'post': 10}, 'AL-DL3(R)': {'pre': 10, 'post': 10}}"
