bodyId_pre,bodyId_post,weight,type_pre,type_post,instance_pre,instance_post,conn_roiInfo,input_glomerulus,mPN_type,mPN_instance
2262324061,1671952694,3,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}",V,M_lvPNm24,M_lvPNm24_R
2262328440,1671952694,3,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}",V,M_lvPNm24,M_lvPNm24_R
2262332862,1671952694,3,ORN_V,M_lvPNm24,ORN_V_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}",V,M_lvPNm24,M_lvPNm24_R
2290303228,1700307582,3,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}",V,M_l2PNl21,M_l2PNl21_R
2292327595,1700307582,3,ORN_V,M_l2PNl21,ORN_V_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-V(R)': {'pre': 3, 'post': 3}}",V,M_l2PNl21,M_l2PNl21_R
5812995946,1700307582,3,ORN_DP1m,M_l2PNl21,ORN_DP1m_L,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1m(R)': {'pre': 3, 'post': 3}}",DP1m,M_l2PNl21,M_l2PNl21_R
5812996056,2383731281,3,ORN_DP1l,M_vPNml51,ORN_DP1l_R,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DP1l(R)': {'pre': 3, 'post': 3}}",DP1l,M_vPNml51,M_vPNml51_R
5813002333,2383731281,3,ORN_VA3,M_vPNml51,ORN_VA3,M_vPNml51_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VA3(R)': {'pre': 3, 'post': 3}}",VA3,M_vPNml51,M_vPNml51_R
5813054710,1671952694,3,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DM1(R)': {'pre': 3, 'post': 3}}",DM1,M_lvPNm24,M_lvPNm24_R
5813054710,1700307582,3,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-DM1(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}",DM1,M_l2PNl21,M_l2PNl21_R
5901204684,609924156,3,ORN_DL2v,M_lvPNm39,ORN_DL2v_R,M_lvPNm39_R,"{'AL(R)': {'pre': 3, 'post': 3}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}}",DL2v,M_lvPNm39,M_lvPNm39_R
1575170425,1671952694,2,ORN_DL5,M_lvPNm24,ORN_DL5_L,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL1(R)': {'pre': 1, 'post': 1}, 'AL-DL5(R)': {'pre': 1, 'post': 1}}",DL5,M_lvPNm24,M_lvPNm24_R
1605523130,1671952694,2,ORN_DL5,M_lvPNm24,ORN_DL5_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL5(R)': {'pre': 2, 'post': 2}}",DL5,M_lvPNm24,M_lvPNm24_R
1635884589,1671952694,2,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1635884784,5813034081,2,ORN_DP1m,M_vPNml58,ORN_DP1m_L,M_vPNml58_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_vPNml58,M_vPNml58_R
1635889103,1671952694,2,ORN_DP1m,M_lvPNm24,ORN_DP1m_L,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_lvPNm24,M_lvPNm24_R
1635889103,1700307582,2,ORN_DP1m,M_l2PNl21,ORN_DP1m_L,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_l2PNl21,M_l2PNl21_R
1635893554,1671952694,2,ORN_DC4,M_lvPNm24,ORN_DC4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC4(R)': {'pre': 2, 'post': 2}}",DC4,M_lvPNm24,M_lvPNm24_R
1636225531,1671952694,2,ORN_DM3,M_lvPNm24,ORN_DM3_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM3(R)': {'pre': 2, 'post': 2}}",DM3,M_lvPNm24,M_lvPNm24_R
1636225559,1671952694,2,ORN_D,M_lvPNm24,ORN_D,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-D(R)': {'pre': 2, 'post': 2}}",D,M_lvPNm24,M_lvPNm24_R
1636225661,1671952694,2,ORN_D,M_lvPNm24,ORN_D,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-D(R)': {'pre': 2, 'post': 2}}",D,M_lvPNm24,M_lvPNm24_R
1636240001,1700307582,2,ORN_D,M_l2PNl21,ORN_D,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-D(R)': {'pre': 2, 'post': 2}}",D,M_l2PNl21,M_l2PNl21_R
1636899236,1671952694,2,ORN_DC1,M_lvPNm24,ORN_DC1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC1(R)': {'pre': 2, 'post': 2}}",DC1,M_lvPNm24,M_lvPNm24_R
1666578148,5813034081,2,ORN_DP1m,M_vPNml58,ORN_DP1m_L,M_vPNml58_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_vPNml58,M_vPNml58_R
1666578620,609924156,2,ORN_DP1m,M_lvPNm39,ORN_DP1m_R,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1l(R)': {'pre': 2, 'post': 2}}",DP1m,M_lvPNm39,M_lvPNm39_R
1666578620,1671952694,2,ORN_DP1m,M_lvPNm24,ORN_DP1m_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}",DP1m,M_lvPNm24,M_lvPNm24_R
1666578624,1671952694,2,ORN_DP1m,M_lvPNm24,ORN_DP1m_L,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_lvPNm24,M_lvPNm24_R
1666586873,1671952694,2,ORN_DP1m,M_lvPNm24,ORN_DP1m_L,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_lvPNm24,M_lvPNm24_R
1666914838,5813034081,2,ORN_DP1m,M_vPNml58,ORN_DP1m_R,M_vPNml58_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_vPNml58,M_vPNml58_R
1666915031,1671952694,2,ORN_DM4,M_lvPNm24,ORN_DM4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM4(R)': {'pre': 2, 'post': 2}}",DM4,M_lvPNm24,M_lvPNm24_R
1666915165,1700307582,2,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 2, 'post': 2}}",DM1,M_l2PNl21,M_l2PNl21_R
1666915198,5813034081,2,ORN_DP1m,M_vPNml58,ORN_DP1m_R,M_vPNml58_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_vPNml58,M_vPNml58_R
1667247833,1671952694,2,ORN_DP1m,M_lvPNm24,ORN_DP1m_L,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_lvPNm24,M_lvPNm24_R
1667251907,1700307582,2,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 2, 'post': 2}}",DM1,M_l2PNl21,M_l2PNl21_R
1667260236,1671952694,2,ORN_DC1,M_lvPNm24,ORN_DC1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC1(R)': {'pre': 2, 'post': 2}}",DC1,M_lvPNm24,M_lvPNm24_R
1667592575,1700307582,2,ORN_DC4,M_l2PNl21,ORN_DC4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC4(R)': {'pre': 2, 'post': 2}}",DC4,M_l2PNl21,M_l2PNl21_R
1667592674,1671952694,2,ORN_DM6,M_lvPNm24,ORN_DM6_L,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM6(R)': {'pre': 2, 'post': 2}}",DM6,M_lvPNm24,M_lvPNm24_R
1667592917,1671952694,2,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 2, 'post': 2}}",DM1,M_lvPNm24,M_lvPNm24_R
1667592980,1447205602,2,ORN_DM6,M_vPNml83,ORN_DM6_R,M_vPNml83_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM6(R)': {'pre': 2, 'post': 2}}",DM6,M_vPNml83,M_vPNml83_R
1667933640,1671952694,2,ORN_DC1,M_lvPNm24,ORN_DC1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC1(R)': {'pre': 2, 'post': 2}}",DC1,M_lvPNm24,M_lvPNm24_R
1668603435,1671952694,2,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}",DM1,M_lvPNm24,M_lvPNm24_R
1668607518,1671952694,2,ORN_DM4,M_lvPNm24,ORN_DM4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM4(R)': {'pre': 2, 'post': 2}}",DM4,M_lvPNm24,M_lvPNm24_R
1668611764,1671952694,2,ORN_DC1,M_lvPNm24,ORN_DC1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC1(R)': {'pre': 2, 'post': 2}}",DC1,M_lvPNm24,M_lvPNm24_R
1668944307,1700307582,2,ORN_DM1,M_l2PNl21,ORN_DM1_L,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 2, 'post': 2}}",DM1,M_l2PNl21,M_l2PNl21_R
1669272579,1447205602,2,ORN_DC4,M_vPNml83,ORN_DC4_R,M_vPNml83_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC4(R)': {'pre': 2, 'post': 2}}",DC4,M_vPNml83,M_vPNml83_R
1669272579,1671952694,2,ORN_DC4,M_lvPNm24,ORN_DC4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC4(R)': {'pre': 2, 'post': 2}}",DC4,M_lvPNm24,M_lvPNm24_R
1669621744,1671952694,2,ORN_DL5,M_lvPNm24,ORN_DL5_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL5(R)': {'pre': 2, 'post': 2}}",DL5,M_lvPNm24,M_lvPNm24_R
1669704840,1671952694,2,ORN_DC1,M_lvPNm24,ORN_DC1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC1(R)': {'pre': 2, 'post': 2}}",DC1,M_lvPNm24,M_lvPNm24_R
1669919662,1693827279,2,ORN_DL2v,M_adPNm8,ORN_DL2v_L,M_adPNm8_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}}",DL2v,M_adPNm8,M_adPNm8_R
1670269656,1671952694,2,ORN_DL5,M_lvPNm24,ORN_DL5_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL5(R)': {'pre': 2, 'post': 2}}",DL5,M_lvPNm24,M_lvPNm24_R
1670623676,1671952694,2,ORN_DC4,M_lvPNm24,ORN_DC4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC4(R)': {'pre': 2, 'post': 2}}",DC4,M_lvPNm24,M_lvPNm24_R
1671970683,1943811511,2,ORN_DA1,M_lvPNm31,ORN_DA1_L,M_lvPNm31_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DA1(R)': {'pre': 2, 'post': 2}}",DA1,M_lvPNm31,M_lvPNm31_R
1671970762,1700307582,2,ORN_D,M_l2PNl21,ORN_D,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-D(R)': {'pre': 2, 'post': 2}}",D,M_l2PNl21,M_l2PNl21_R
1697263685,609924156,2,ORN_DP1l,M_lvPNm39,ORN_DP1l_L,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1l(R)': {'pre': 2, 'post': 2}}",DP1l,M_lvPNm39,M_lvPNm39_R
1697272285,5813034081,2,ORN_DP1m,M_vPNml58,ORN_DP1m_R,M_vPNml58_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_vPNml58,M_vPNml58_R
1697276313,609924156,2,ORN_DP1m,M_lvPNm39,ORN_DP1m_R,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_lvPNm39,M_lvPNm39_R
1697280776,1671952694,2,ORN_DP1m,M_lvPNm24,ORN_DP1m_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_lvPNm24,M_lvPNm24_R
1697609151,1700307582,2,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 2, 'post': 2}}",DM1,M_l2PNl21,M_l2PNl21_R
1697613170,1671952694,2,ORN_DM1,M_lvPNm24,ORN_DM1_L,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 2, 'post': 2}}",DM1,M_lvPNm24,M_lvPNm24_R
1697613466,1671952694,2,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 2, 'post': 2}}",DM1,M_lvPNm24,M_lvPNm24_R
1697630404,5813034081,2,ORN_DP1m,M_vPNml58,ORN_DP1m_L,M_vPNml58_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_vPNml58,M_vPNml58_R
1697945551,5813034081,2,ORN_DP1m,M_vPNml58,ORN_DP1m_L,M_vPNml58_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_vPNml58,M_vPNml58_R
1697945569,1700307582,2,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 2, 'post': 2}}",DM1,M_l2PNl21,M_l2PNl21_R
1698618777,5813034081,2,ORN_DP1m,M_vPNml58,ORN_DP1m_R,M_vPNml58_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_vPNml58,M_vPNml58_R
1698623120,1671952694,2,ORN_DM1,M_lvPNm24,ORN_DM1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 2, 'post': 2}}",DM1,M_lvPNm24,M_lvPNm24_R
1699633680,1700307582,2,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 2, 'post': 2}}",DM1,M_l2PNl21,M_l2PNl21_R
1699637626,1700307582,2,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 2, 'post': 2}}",DM1,M_l2PNl21,M_l2PNl21_R
1699711114,1671952694,2,ORN_DC2,M_lvPNm24,ORN_DC2_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC2(R)': {'pre': 2, 'post': 2}}",DC2,M_lvPNm24,M_lvPNm24_R
1700600598,1693827279,2,ORN_DL2v,M_adPNm8,ORN_DL2v_L,M_adPNm8_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}}",DL2v,M_adPNm8,M_adPNm8_R
1700639697,1700307582,2,ORN_DC4,M_l2PNl21,ORN_DC4_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC4(R)': {'pre': 2, 'post': 2}}",DC4,M_l2PNl21,M_l2PNl21_R
1700652037,1671952694,2,ORN_DC4,M_lvPNm24,ORN_DC4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC4(R)': {'pre': 2, 'post': 2}}",DC4,M_lvPNm24,M_lvPNm24_R
1702318994,1700307582,2,ORN_D,M_l2PNl21,ORN_D,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-D(R)': {'pre': 2, 'post': 2}}",D,M_l2PNl21,M_l2PNl21_R
1727987554,1671952694,2,ORN_DM4,M_lvPNm24,ORN_DM4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM4(R)': {'pre': 2, 'post': 2}}",DM4,M_lvPNm24,M_lvPNm24_R
1728298525,1671952694,2,ORN_DM4,M_lvPNm24,ORN_DM4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM4(R)': {'pre': 2, 'post': 2}}",DM4,M_lvPNm24,M_lvPNm24_R
1728307233,1671952694,2,ORN_DM4,M_lvPNm24,ORN_DM4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM4(R)': {'pre': 2, 'post': 2}}",DM4,M_lvPNm24,M_lvPNm24_R
1729650124,1671952694,2,ORN_DM4,M_lvPNm24,ORN_DM4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM4(R)': {'pre': 2, 'post': 2}}",DM4,M_lvPNm24,M_lvPNm24_R
1729995175,1671952694,2,ORN_DM4,M_lvPNm24,ORN_DM4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM4(R)': {'pre': 2, 'post': 2}}",DM4,M_lvPNm24,M_lvPNm24_R
1731626696,1671952694,2,ORN_DL2v,M_lvPNm24,ORN_DL2v_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}}",DL2v,M_lvPNm24,M_lvPNm24_R
1731631162,609924156,2,ORN_DL2v,M_lvPNm39,ORN_DL2v_R,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1l(R)': {'pre': 2, 'post': 2}}",DL2v,M_lvPNm39,M_lvPNm39_R
1731631162,2383731281,2,ORN_DL2v,M_vPNml51,ORN_DL2v_R,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}}",DL2v,M_vPNml51,M_vPNml51_R
1734691853,1943811511,2,ORN_DA1,M_lvPNm31,ORN_DA1_L,M_lvPNm31_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DA1(R)': {'pre': 2, 'post': 2}}",DA1,M_lvPNm31,M_lvPNm31_R
1760770838,1700307582,2,ORN_DM1,M_l2PNl21,ORN_DM1_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM1(R)': {'pre': 2, 'post': 2}}",DM1,M_l2PNl21,M_l2PNl21_R
1761660556,5813034081,2,ORN_DP1m,M_vPNml58,ORN_DP1m_R,M_vPNml58_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1m(R)': {'pre': 2, 'post': 2}}",DP1m,M_vPNml58,M_vPNml58_R
1762657390,1700307582,2,ORN_DL2v,M_l2PNl21,ORN_DL2v_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}}",DL2v,M_l2PNl21,M_l2PNl21_R
1763141118,1447205602,2,ORN_DM6,M_vPNml83,ORN_DM6_R,M_vPNml83_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM6(R)': {'pre': 2, 'post': 2}}",DM6,M_vPNml83,M_vPNml83_R
1791728189,1671952694,2,ORN_DM4,M_lvPNm24,ORN_DM4,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DM4(R)': {'pre': 2, 'post': 2}}",DM4,M_lvPNm24,M_lvPNm24_R
1793010029,2383731281,2,ORN_DP1l,M_vPNml51,ORN_DP1l_R,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}, 'AL-VL2p(R)': {'pre': 1, 'post': 1}}",DP1l,M_vPNml51,M_vPNml51_R
1793014297,1671952694,2,ORN_DL2d,M_lvPNm24,ORN_DL2d_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL2d(R)': {'pre': 2, 'post': 2}}",DL2d,M_lvPNm24,M_lvPNm24_R
1793014435,609924156,2,ORN_VL2a,M_lvPNm39,ORN_VL2a_R,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VL2a(R)': {'pre': 2, 'post': 2}}",VL2a,M_lvPNm39,M_lvPNm39_R
1793692357,2383731281,2,ORN_DL2v,M_vPNml51,ORN_DL2v_R,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}}",DL2v,M_vPNml51,M_vPNml51_R
1794374434,1700307582,2,ORN_DL2d,M_l2PNl21,ORN_DL2d_R,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL2d(R)': {'pre': 2, 'post': 2}}",DL2d,M_l2PNl21,M_l2PNl21_R
1794711172,2383731281,2,ORN_DL2v,M_vPNml51,ORN_DL2v_R,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DL2v(R)': {'pre': 2, 'post': 2}}",DL2v,M_vPNml51,M_vPNml51_R
1795777790,1671952694,2,ORN_DC1,M_lvPNm24,ORN_DC1_R,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC1(R)': {'pre': 2, 'post': 2}}",DC1,M_lvPNm24,M_lvPNm24_R
1823713211,2383731281,2,ORN_DP1l,M_vPNml51,ORN_DP1l_R,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1l(R)': {'pre': 2, 'post': 2}}",DP1l,M_vPNml51,M_vPNml51_R
1823717721,609924156,2,ORN_DP1l,M_lvPNm39,ORN_DP1l_R,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DP1l(R)': {'pre': 2, 'post': 2}}",DP1l,M_lvPNm39,M_lvPNm39_R
1827516566,697145036,2,ORN_DC2,M_vPNml83,ORN_DC2_R,M_vPNml83_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-DC2(R)': {'pre': 2, 'post': 2}}",DC2,M_vPNml83,M_vPNml83_R
1855412441,609924156,2,ORN_VL2a,M_lvPNm39,ORN_VL2a_R,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VL2a(R)': {'pre': 2, 'post': 2}}",VL2a,M_lvPNm39,M_lvPNm39_R
1920288829,697145036,2,ORN_VM5d,M_vPNml83,ORN_VM5d,M_vPNml83_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}, 'AL-DC2(R)': {'pre': 1, 'post': 1}}",VM5d,M_vPNml83,M_vPNml83_R
1920301256,609924156,2,ORN_VA3,M_lvPNm39,ORN_VA3,M_lvPNm39_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA3(R)': {'pre': 2, 'post': 2}}",VA3,M_lvPNm39,M_lvPNm39_R
1920301256,1700307582,2,ORN_VA3,M_l2PNl21,ORN_VA3,M_l2PNl21_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA3(R)': {'pre': 2, 'post': 2}}",VA3,M_l2PNl21,M_l2PNl21_R
1920301256,2383731281,2,ORN_VA3,M_vPNml51,ORN_VA3,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA4(R)': {'pre': 2, 'post': 2}}",VA3,M_vPNml51,M_vPNml51_R
1950956576,1671952694,2,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA6(R)': {'pre': 2, 'post': 2}}",VA6,M_lvPNm24,M_lvPNm24_R
1951297341,1671952694,2,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA6(R)': {'pre': 2, 'post': 2}}",VA6,M_lvPNm24,M_lvPNm24_R
1951638641,1671952694,2,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA6(R)': {'pre': 2, 'post': 2}}",VA6,M_lvPNm24,M_lvPNm24_R
1982332306,1671952694,2,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA6(R)': {'pre': 2, 'post': 2}}",VA6,M_lvPNm24,M_lvPNm24_R
1982717040,1943811511,2,ORN_VA3,M_lvPNm31,ORN_VA3_R,M_lvPNm31_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA3(R)': {'pre': 2, 'post': 2}}",VA3,M_lvPNm31,M_lvPNm31_R
2013751519,2383731281,2,ORN_VA3,M_vPNml51,ORN_VA3,M_vPNml51_R,"{'AL(R)': {'pre': 2, 'post': 2}, 'AL-VA3(R)': {'pre': 2, 'post': 2}}",VA3,M_vPNml51,M_vPNml51_R
