body_id,LN_instance,LN_type,combined_LN_type,broad_LN_group,orn_input_total,ipsi_orn_input_total,contra_orn_input_total,contra_orn_preference_weighted,contra_orn_preference_unweighted,pn_output_weight_total,ln_total_connections,sum_pn_output_fraction,sum_pn_output_percent,max_glomerulus_pn_output_percent,mean_glomerulus_pn_output_percent,pn_weighted_contra_orn_preference,n_orn_glomeruli,n_pn_glomeruli,n_convergent_glomeruli,orn_support_weight,body_convergence_score,body_score_rank,passes_body_orn_input_filter
7205759406358472691,lLN9_L,lLN9,lLN9,other lLN,3.0,1.0,2.0,0.3333333333333333,0.3333333333333333,26.0,138.0,0.18840579710144928,18.84057971014493,14.492753623188406,9.420289855072465,0.3333333333333333,1,2,1,0.06,0.06591673732008657,213,False
7205759406398785892,CB3417_R,CB3417,CB3417,other,3.0,1.0,2.0,0.3333333333333333,0.0,26.0,300.0,0.08666666666666667,8.666666666666668,5.0,2.166666666666667,-1.0,2,4,1,0.06,0.06591673732008657,212,False
7205759406341274561,v2LN34E_L,v2LN34E,v2LN34E,v2LN34,1.0,0.0,1.0,1.0,1.0,21.0,290.0,0.07241379310344828,7.241379310344828,6.896551724137931,3.6206896551724137,,1,2,0,0.02,0.061820849067166325,214,False
7205759406290687411,v2LN46b_L,v2LN46b,v2LN46,other v2LN,1.0,0.0,1.0,1.0,1.0,10.0,82.0,0.12195121951219512,12.195121951219512,12.195121951219512,12.195121951219512,,1,1,0,0.02,0.04795790545596741,215,False
7205759406315667002,v2LN3A1_b_R,v2LN3A1_b,v2LN3a,v2LN3,1.0,0.0,1.0,1.0,1.0,9.0,173.0,0.05202312138728324,5.202312138728324,5.202312138728324,5.202312138728324,,1,1,0,0.02,0.04605170185988092,216,False
7205759406094069851,v2LN46b_L,v2LN46b,v2LN46,other v2LN,1.0,0.0,1.0,1.0,1.0,5.0,82.0,0.06097560975609756,6.097560975609756,6.097560975609756,6.097560975609756,,1,1,0,0.02,0.0358351893845611,217,False
7205759406050785602,v2LNX01_R,v2LNX01,v2LNX01,other v2LN,14.0,12.0,2.0,-0.7142857142857143,-0.25,164.0,2183.0,0.07512597343105817,7.512597343105817,4.901511681172698,1.5025194686211634,-0.84,3,5,2,0.28,0.0,457,False
7205759406129913812,vLN26_R,vLN26,vLN26,vLN,5.0,3.0,2.0,-0.2,-0.5,532.0,5731.0,0.09282847670563601,9.282847670563601,2.564997382655732,0.5801779794102251,-0.9166666666666666,2,16,2,0.1,0.0,464,False
7205759406214700281,v2LN42a_L,v2LN42a,v2LN42,other v2LN,0.0,0.0,0.0,,,114.0,938.0,0.12153518123667377,12.153518123667377,11.727078891257996,6.076759061833688,,0,2,0,0.0,0.0,434,False
7205759406050785601,v2LNX01_L,v2LNX01,v2LNX01,other v2LN,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,,,,,,1,0,0,0.02,0.0,456,False
